number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,07:54:38,[],[]
2,23,08:10:00,08:12:00,['13'],[]
3,24,08:17:32,08:25:58,[],['13']
4,22,08:35:00,08:37:00,['40'],[]
5,21,08:40:32,08:42:32,"['28', '47']",[]
6,0,08:51:06,09:04:29,['36'],"['28', '47', '40']"
7,21,09:13:03,09:25:55,[],['36']
8,24,09:38:23,09:40:23,"['44', '26']",[]
9,0,10:01:15,10:03:15,['38'],"['26', '44']"
10,24,10:24:07,10:26:07,[],['38']
11,23,10:31:39,10:33:39,['8'],[]
12,0,10:49:01,11:40:00,['24'],['8']
13,22,11:51:51,11:53:51,[],['24']
14,0,12:05:42,19:00:00,[],[]
