number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,08:19:37,[],[]
2,7,08:25:00,08:27:00,"['16', '8']",[]
3,9,08:32:23,08:38:35,['9'],['8']
4,13,08:50:35,08:52:35,[],['9']
5,14,08:56:17,08:58:17,[],['16']
6,12,09:05:00,09:07:00,['23'],[]
7,13,09:13:43,09:15:43,['28'],[]
8,0,09:26:52,09:28:52,"['35', '1', '46']","['28', '23']"
9,13,09:40:01,09:42:01,[],['46']
10,11,09:53:42,09:55:42,[],['35']
11,10,10:01:14,10:17:00,"['44', '43']",['1']
12,9,10:22:55,10:24:55,['33'],[]
13,7,10:30:18,10:35:23,"['40', '37', '27']","['43', '44', '33']"
14,13,10:52:14,10:54:14,[],['27']
15,14,10:57:56,10:59:55,[],"['40', '37']"
16,13,11:03:37,11:05:38,['30'],[]
17,7,11:22:29,11:24:29,[],['30']
18,8,11:29:52,19:00:00,[],[]
