number,stop ID,arrival time,departure time,pick up users,drop of users
1,16,07:00:00,08:53:43,[],[]
2,8,08:53:43,08:55:43,"['2', '25']",[]
3,7,09:01:05,09:03:06,[],"['2', '25']"
4,6,09:05:52,09:35:00,['3'],[]
5,8,09:42:12,09:46:07,[],['3']
6,6,09:53:19,10:00:00,['37'],[]
7,8,10:07:12,10:39:59,['32'],['37']
8,4,10:52:54,10:55:39,[],['32']
9,6,11:04:21,12:25:00,['35'],[]
10,8,12:32:12,12:34:12,[],['35']
11,4,12:47:07,17:30:07,['20'],[]
12,8,17:43:02,17:45:02,[],['20']
13,16,17:45:01,19:00:00,[],[]
