number,stop ID,arrival time,departure time,pick up users,drop of users
1,16,07:00:00,07:44:50,[],[]
2,14,08:07:59,08:10:00,"['23', '38']",[]
3,0,08:17:56,08:19:56,[],"['38', '23']"
4,4,08:45:55,08:52:26,['5'],[]
5,12,09:08:12,09:10:12,[],['5']
6,0,09:24:02,09:26:03,['14'],[]
7,13,09:37:12,09:52:05,['29'],[]
8,12,09:58:48,10:00:48,[],['14']
9,11,10:05:46,10:07:47,[],['29']
10,10,10:13:19,10:15:19,['0'],[]
11,8,10:25:38,10:27:38,['16'],['0']
12,4,10:40:33,11:37:18,['24'],['16']
13,11,11:48:06,12:03:28,[],['24']
14,8,12:17:11,13:03:24,['28'],[]
15,10,13:13:43,13:15:43,[],['28']
16,4,13:21:37,14:01:22,"['31', '19']",[]
17,11,14:12:10,14:23:22,['4'],['31']
18,14,14:34:26,14:36:27,[],['19']
19,0,14:44:23,15:23:25,['15'],['4']
20,14,15:31:21,15:33:21,[],['15']
21,4,15:54:53,16:00:41,['18'],[]
22,9,16:12:30,16:15:00,['21'],['18']
23,13,16:27:00,16:40:00,['12'],[]
24,0,16:51:09,16:54:38,['1'],"['12', '21']"
25,14,17:02:34,17:25:16,[],['1']
26,16,17:48:25,19:00:00,[],[]
