number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:05:36,[],[]
2,6,08:20:00,08:22:00,['76'],[]
3,5,08:22:42,08:32:00,['58'],[]
4,4,08:37:43,08:43:15,"['46', '12']",['58']
5,3,08:46:43,08:48:43,[],"['76', '12']"
6,0,08:58:02,10:48:58,['37'],['46']
7,1,10:55:12,10:57:12,['52'],['37']
8,3,11:04:07,11:22:09,"['31', '63']",['52']
9,4,11:25:37,11:43:54,['14'],"['31', '63']"
10,5,11:49:37,12:09:37,[],['14']
11,6,12:10:19,12:52:00,['19'],[]
12,3,12:57:43,13:06:37,"['33', '47']",['19']
13,4,13:10:05,13:12:05,[],"['33', '47']"
14,2,13:19:00,13:41:02,['21'],[]
15,3,13:44:30,13:46:30,"['8', '72']",['21']
16,4,13:49:58,13:51:58,[],"['8', '72']"
17,0,14:04:05,14:06:05,['41'],[]
18,2,14:13:13,14:15:13,['38'],[]
19,4,14:22:08,14:24:08,['57'],"['41', '38']"
20,3,14:27:36,14:51:09,['40'],['57']
21,1,14:58:04,15:00:04,[],['40']
22,0,15:06:18,19:00:00,[],[]
