number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:33:48,[],[]
2,1,08:40:00,08:42:00,['85'],[]
3,2,08:47:32,08:49:32,[],['85']
4,1,08:55:04,09:22:00,['27'],[]
5,2,09:27:32,09:42:00,['83'],[]
6,3,09:47:32,09:49:32,['6'],[]
7,4,09:58:46,10:00:46,[],"['83', '6', '27']"
8,3,10:10:00,10:12:00,"['39', '37']",[]
9,4,10:21:14,11:36:54,['10'],"['39', '37']"
10,3,11:46:08,12:47:00,"['50', '34']",['10']
11,4,12:56:14,13:32:00,"['18', '17']","['50', '34']"
12,2,13:46:46,13:48:46,[],['18']
13,1,13:54:18,13:56:18,['52'],['17']
14,4,14:16:36,14:19:38,"['22', '77']",['52']
15,1,14:39:56,14:58:44,['74'],"['22', '77']"
16,0,15:04:56,15:29:49,"['68', '72']",['74']
17,2,15:41:14,15:43:14,[],['68']
18,3,15:48:46,15:50:46,[],['72']
19,4,16:00:00,16:02:00,['87'],[]
20,2,16:16:46,16:26:52,[],['87']
21,4,16:41:38,16:51:09,['75'],[]
22,3,17:00:23,17:02:23,[],['75']
23,0,17:19:14,19:00:00,[],[]
