number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,11:23:52,[],[]
2,4,11:35:59,12:12:55,['16'],[]
3,3,12:16:23,12:33:47,['12'],['16']
4,6,12:39:30,12:41:30,[],['12']
5,4,12:47:25,13:43:14,['5'],[]
6,6,13:49:09,14:42:00,['17'],['5']
7,4,14:47:55,14:52:51,['10'],[]
8,1,15:03:14,15:24:14,[],"['17', '10']"
9,3,15:31:09,15:33:09,['6'],[]
10,5,15:39:04,15:41:14,[],['6']
11,3,15:47:09,15:49:09,['19'],[]
12,2,15:52:37,16:22:00,['4'],['19']
13,3,16:25:28,16:31:47,"['2', '8']",[]
14,4,16:35:15,16:42:28,[],"['4', '2', '8']"
15,0,16:54:35,19:00:00,[],[]
