number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,08:09:04,[],[]
2,10,08:19:23,08:21:23,['28'],[]
3,11,08:26:55,08:28:55,['51'],[]
4,14,08:40:00,08:42:00,['11'],[]
5,0,08:49:56,08:54:07,['34'],"['51', '11', '28']"
6,9,09:13:35,09:15:35,[],['34']
7,12,09:21:25,09:37:00,"['54', '75']",[]
8,11,09:41:58,09:43:58,['10'],[]
9,9,09:47:46,09:58:28,['43'],['10']
10,7,10:03:51,10:05:51,[],"['54', '75']"
11,8,10:11:14,10:13:14,[],['43']
12,4,10:26:09,10:28:44,"['4', '65']",[]
13,12,10:44:30,10:46:30,[],['65']
14,0,11:00:21,11:02:32,"['69', '27']",['4']
15,11,11:19:30,11:21:30,[],['27']
16,4,11:32:18,11:49:18,"['78', '6', '49', '19']",['69']
17,10,11:55:13,11:57:12,[],"['78', '49']"
18,8,12:07:31,12:09:31,[],"['6', '19']"
19,11,12:23:14,12:25:15,['55'],[]
20,13,12:36:56,12:38:56,[],['55']
21,0,12:50:05,13:02:00,['30'],[]
22,14,13:09:56,13:19:10,['74'],[]
23,11,13:30:15,13:32:15,[],['30']
24,9,13:36:03,13:50:33,['72'],[]
25,7,13:55:56,13:57:56,[],['72']
26,8,14:03:19,14:11:55,"['2', '12']",['74']
27,7,14:17:18,14:19:18,['9'],[]
28,12,14:30:27,14:32:27,[],['2']
29,14,14:39:10,14:41:33,[],"['9', '12']"
30,8,15:04:42,19:00:00,[],[]
