number,stop ID,arrival time,departure time,pick up users,drop of users
1,14,07:00:00,07:22:19,[],[]
2,13,08:14:59,08:17:00,['39'],[]
3,12,08:23:00,08:25:00,[],['39']
4,13,08:31:00,08:42:00,"['22', '17']",[]
5,11,08:54:22,08:56:22,[],"['22', '17']"
6,13,09:08:44,09:27:00,['20'],[]
7,11,09:39:22,09:41:30,[],['20']
8,9,09:49:00,09:51:00,['10'],[]
9,8,09:58:30,10:00:30,[],['10']
10,3,10:09:30,10:11:30,['15'],[]
11,8,10:20:30,10:22:30,[],['15']
12,9,10:30:00,10:40:29,"['14', '37']",[]
13,8,10:47:59,10:50:00,[],['37']
14,3,10:59:00,11:01:00,[],['14']
15,8,11:10:00,11:12:00,['19'],[]
16,3,11:21:00,11:39:30,[],['19']
17,14,11:59:40,19:00:00,[],[]
