number,stop ID,arrival time,departure time,pick up users,drop of users
1,28,07:00:00,09:39:59,[],[]
2,0,09:39:59,09:41:59,['54'],[]
3,4,09:54:05,12:05:29,['17'],['54']
4,6,12:11:23,12:13:24,['45'],['17']
5,3,12:19:06,12:21:07,['44'],[]
6,2,12:24:34,12:26:35,[],['44']
7,0,12:33:42,12:35:42,[],['45']
8,2,12:42:49,12:44:50,['79'],[]
9,4,12:51:45,12:53:45,"['14', '10']",['79']
10,3,12:57:12,12:59:13,[],"['14', '10']"
11,4,13:02:40,13:32:42,"['74', '19']",[]
12,3,13:36:09,13:38:09,[],"['74', '19']"
13,4,13:41:36,13:51:38,"['72', '26']",[]
14,3,13:55:05,14:39:09,"['68', '37']","['72', '26']"
15,2,14:42:36,14:59:22,['23'],"['68', '37']"
16,0,15:06:29,16:19:52,['35'],['23']
17,1,16:26:05,16:28:05,['58'],['35']
18,0,16:34:18,16:36:19,[],['58']
19,28,16:36:19,19:00:00,[],[]
