number,stop ID,arrival time,departure time,pick up users,drop of users
1,15,07:00:00,08:31:27,[],[]
2,3,08:48:17,08:50:18,['46'],[]
3,2,08:55:50,08:57:50,['27'],[]
4,0,09:09:15,09:11:15,[],"['27', '46']"
5,4,09:37:14,09:39:15,['43'],[]
6,1,09:59:33,10:10:00,"['25', '40']",['43']
7,0,10:16:11,10:18:11,['12'],"['40', '25']"
8,3,10:35:01,10:37:57,['11'],[]
9,4,10:47:10,10:49:11,[],"['11', '12']"
10,3,10:58:24,11:34:55,['41'],[]
11,2,11:40:27,11:42:27,['1'],[]
12,1,11:47:59,11:50:00,['20'],[]
13,0,11:56:11,12:00:00,[],"['1', '41', '20']"
14,1,12:06:11,12:25:00,['17'],[]
15,4,12:45:18,12:58:46,[],['17']
16,3,13:07:59,13:10:00,['6'],[]
17,0,13:26:50,13:40:50,[],['6']
18,15,13:40:50,19:00:00,[],[]
