user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,-,-,-,-,00:18:36,1
1,"[121, 120]","[2, 0, 9]",18.1,34.354,00:30:35,2
2,"[20, 110]","[11, 4, 6]",4.0,19.513,00:23:30,2
3,"[21, 20]","[4, 0, 14]",10.3,34.016,00:23:31,1
4,[20],"[11, 14]",2.0,11.077,00:13:04,1
5,-,-,-,-,00:29:14,2
6,"[121, 120]","[3, 0, 14]",16.0,24.785,00:28:46,2
7,[20],"[12, 14]",2.0,6.72,00:08:43,1
8,[120],"[4, 10]",2.0,5.911,00:07:53,1
9,[120],"[10, 13]",2.0,17.021,00:19:00,1
10,[110],"[4, 5]",2.0,3.692,00:05:40,1
11,"[121, 120]","[3, 4, 11]",24.9,20.035,00:24:01,2
12,"[120, 121]","[13, 0, 4]",8.3,37.229,00:24:28,1
13,[21],"[4, 3]",2.0,9.231,00:11:13,1
14,"[110, 120]","[6, 4, 0]",8.1,36.483,00:38:42,2
15,[120],"[8, 12]",4.0,20.641,00:18:30,1
16,-,-,-,-,00:17:45,1
17,"[121, 20]","[1, 4, 10]",15.4,26.218,00:30:13,2
18,"[10, 120]","[5, 4, 0]",25.4,31.467,00:33:40,2
19,"[21, 10]","[3, 4, 5]",4.0,12.923,00:16:54,2
20,"[121, 120]","[1, 0, 12]",5.8,20.038,00:24:01,2
21,"[20, 10]","[9, 8, 7]",4.0,16.147,00:20:07,2
22,"[10, 21]","[8, 4, 3]",25.3,22.154,00:26:08,2
23,"[20, 21]","[11, 0, 1]",19.3,29.501,00:27:08,2
24,[20],"[11, 8]",4.0,14.571,00:15:43,1
25,"[121, 20]","[1, 0, 12]",9.4,20.038,00:24:01,2
26,[110],"[8, 6]",2.0,7.209,00:09:12,1
27,"[121, 20]","[2, 0, 12]",25.4,26.079,00:29:15,2
28,"[120, 110]","[13, 4, 6]",22.0,31.202,00:33:08,2
29,[20],"[13, 0]",2.0,11.154,00:13:08,1
30,"[20, 21]","[14, 0, 2]",15.4,19.358,00:23:21,2
31,[120],"[13, 12]",2.0,6.72,00:08:43,1
32,"[110, 21]","[5, 4, 1]",25.9,24.0,00:28:00,2
33,"[10, 120]","[4, 8, 9]",7.4,23.688,00:13:49,1
34,[120],"[12, 14]",2.0,6.72,00:08:43,1
35,[120],"[14, 8]",2.0,23.151,00:25:08,1
36,"[20, 21]","[14, 0, 4]",9.9,34.44,00:23:31,1
37,[20],"[14, 10]",2.0,16.615,00:18:36,1
38,[120],"[10, 12]",2.0,10.32,00:12:19,1
39,"[21, 110]","[3, 4, 5]",4.6,12.923,00:16:54,2
40,"[121, 20]","[1, 0, 11]",11.5,25.009,00:27:08,2
41,"[121, 120]","[3, 0, 12]",9.8,31.115,00:29:00,2
42,-,-,-,-,00:24:28,1
43,[121],"[4, 1]",2.0,20.308,00:22:17,1
44,[120],"[12, 0]",2.0,13.846,00:15:50,1
45,"[20, 21]","[13, 0, 2]",13.0,23.364,00:26:34,2
46,"[121, 20]","[3, 0, 14]",25.4,24.897,00:28:46,2
47,[21],"[4, 3]",2.0,9.231,00:11:13,1
48,"[21, 120]","[1, 0, 10]",4.0,28.384,00:30:13,2
49,[120],"[0, 11]",10.3,18.817,00:18:58,1
