number,stop ID,arrival time,departure time,pick up users,drop of users
1,28,07:00:00,07:39:21,[],[]
2,11,07:57:59,08:00:00,['12'],[]
3,3,08:11:04,08:22:54,['15'],['12']
4,11,08:33:58,08:50:59,[],['15']
5,3,09:02:03,09:13:50,['13'],[]
6,11,09:24:54,09:36:02,[],['13']
7,10,09:37:59,09:40:00,['14'],[]
8,9,09:42:29,09:44:29,[],['14']
9,10,09:46:58,12:25:00,['2'],[]
10,3,12:34:47,12:36:47,[],['2']
11,13,12:53:27,12:59:22,"['11', '8']",[]
12,10,13:06:49,13:08:49,[],['8']
13,3,13:18:36,13:40:27,['10'],['11']
14,9,13:48:03,13:50:04,[],['10']
15,13,13:59:10,14:23:34,"['19', '0']",[]
16,11,14:29:16,14:31:16,[],['19']
17,0,14:49:54,14:51:55,['17'],['0']
18,10,15:08:46,15:10:46,[],['17']
19,9,15:13:15,15:15:16,['6'],[]
20,3,15:22:52,15:24:53,['4'],['6']
21,11,15:35:57,15:37:57,[],['4']
22,28,15:56:35,19:00:00,[],[]
