number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,09:21:59,['11'],[]
2,22,09:27:31,09:31:00,[],['11']
3,23,09:40:05,10:12:00,['16'],[]
4,13,10:18:39,10:41:37,"['12', '6', '7']",['16']
5,24,10:48:39,10:50:39,[],['7']
6,23,10:54:34,10:56:39,[],"['12', '6']"
7,21,11:10:59,11:12:59,['52'],[]
8,23,11:27:19,11:29:19,[],['52']
9,21,11:43:39,11:57:00,['21'],[]
10,13,12:10:43,12:12:43,[],['21']
11,24,12:19:45,12:57:00,['32'],[]
12,23,13:00:55,13:18:18,['9'],[]
13,21,13:32:38,13:34:38,[],"['9', '32']"
14,13,13:48:21,13:58:08,['47'],[]
15,21,14:11:51,19:00:00,[],['47']
