number,stop ID,arrival time,departure time,pick up users,drop of users
1,32,07:00:00,07:58:53,[],[]
2,28,08:17:59,08:20:00,['17'],[]
3,27,08:23:38,08:25:38,[],['17']
4,28,08:29:16,09:31:47,['18'],[]
5,27,09:35:25,09:37:26,[],['18']
6,26,09:38:43,09:40:43,['8'],[]
7,0,09:55:22,09:57:22,[],['8']
8,24,10:07:09,10:50:00,['12'],[]
9,0,10:59:47,11:12:20,['14'],['12']
10,26,11:26:59,11:32:37,[],['14']
11,28,11:37:15,12:10:00,['20'],[]
12,25,12:16:55,12:18:55,[],['20']
13,21,12:27:54,12:30:14,['0'],[]
14,0,12:34:52,12:36:52,[],['0']
15,21,12:41:30,12:43:30,['10'],[]
16,28,12:59:08,13:01:08,[],['10']
17,23,13:12:59,13:15:00,['11'],[]
18,0,13:22:29,13:33:10,['9'],['11']
19,26,13:47:49,13:59:43,[],['9']
20,32,14:14:22,19:00:00,[],[]
