number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,09:00:46,[],[]
2,5,09:10:00,09:12:00,['65'],[]
3,6,09:17:55,09:39:32,"['82', '84', '8']",['65']
4,8,09:46:45,09:59:19,['4'],"['8', '84', '82']"
5,7,10:04:42,10:06:42,[],['4']
6,6,10:09:28,10:47:00,['80'],[]
7,4,10:55:42,10:57:42,[],['80']
8,6,11:06:24,12:52:00,['29'],[]
9,5,12:57:55,13:02:00,['76'],[]
10,4,13:05:42,13:07:42,['34'],"['29', '76']"
11,8,13:20:37,13:34:09,[],['34']
12,6,13:41:22,13:47:00,['77'],[]
13,4,13:55:42,13:57:42,['63'],['77']
14,6,14:06:24,14:08:24,['22'],['63']
15,4,14:17:06,14:19:06,['52'],['22']
16,8,14:32:01,14:53:13,[],['52']
17,6,15:00:26,15:07:00,['2'],[]
18,8,15:14:13,15:19:41,['3'],['2']
19,7,15:25:04,15:27:04,['14'],[]
20,5,15:35:00,15:37:00,[],['3']
21,4,15:40:42,15:54:12,"['88', '89', '41']",['14']
22,5,15:57:54,15:59:54,[],['41']
23,8,16:09:08,19:00:00,[],"['88', '89']"
