number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,09:10:37,[],[]
2,1,09:16:50,09:18:51,"['55', '21']",[]
3,2,09:22:18,09:24:18,['32'],[]
4,3,09:27:45,09:29:46,[],['55']
5,4,09:33:13,09:35:14,[],['32']
6,5,09:40:56,09:42:56,['8'],['21']
7,4,09:48:38,09:50:39,['72'],[]
8,0,10:02:45,10:04:46,['15'],"['8', '72']"
9,1,10:10:59,10:12:59,[],['15']
10,3,10:19:54,10:55:36,['18'],[]
11,2,10:59:03,11:01:04,['69'],['18']
12,3,11:04:31,11:06:32,"['59', '75', '76']",['69']
13,4,11:09:59,11:12:00,['77'],"['75', '59', '76']"
14,5,11:17:42,12:00:39,['57'],['77']
15,4,12:06:21,12:08:21,['36'],['57']
16,1,12:18:44,13:47:00,['58'],['36']
17,0,13:53:13,13:55:13,[],['58']
18,0,13:55:13,19:00:00,[],[]
