number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,08:08:27,[],[]
2,17,08:24:06,08:26:07,['42'],[]
3,4,08:31:00,08:33:01,[],['42']
4,15,08:39:23,08:41:24,['20'],[]
5,4,08:47:46,08:49:47,['7'],[]
6,20,09:03:41,09:05:41,['49'],"['7', '20']"
7,4,09:19:35,09:32:06,['33'],['49']
8,14,09:39:59,09:42:00,[],['33']
9,20,10:02:22,10:15:00,['22'],[]
10,4,10:28:54,10:30:54,[],['22']
11,17,10:35:47,10:40:00,['11'],[]
12,18,10:44:12,10:48:33,['9'],['11']
13,17,10:52:45,10:54:46,['26'],[]
14,4,10:59:39,11:01:39,['12'],['9']
15,15,11:08:01,11:10:02,[],['26']
16,14,11:13:29,11:15:30,[],['12']
17,4,11:23:23,11:41:15,['10'],[]
18,16,11:44:58,11:46:59,[],['10']
19,21,11:56:23,19:00:00,[],[]
