number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,08:45:38,[],[]
2,3,08:54:56,08:56:57,"['42', '35']",[]
3,9,09:04:33,09:06:34,['34'],[]
4,11,09:10:01,09:12:01,[],['34']
5,12,09:17:43,09:19:44,['23'],"['42', '35']"
6,10,09:26:39,09:28:39,[],['23']
7,8,09:34:21,09:36:22,['45'],[]
8,3,09:40:31,09:42:31,['3'],['45']
9,8,09:46:40,09:48:40,['37'],['3']
10,10,09:54:22,09:56:23,[],['37']
11,0,10:13:14,10:15:14,"['5', '21']",[]
12,9,10:30:42,10:32:43,[],['21']
13,13,10:41:49,10:49:59,"['30', '15']",['5']
14,12,10:52:45,10:54:46,"['10', '40']",[]
15,3,11:11:26,11:13:26,[],"['30', '10', '40']"
16,7,11:20:33,11:22:34,[],['15']
17,21,11:26:01,19:00:00,[],[]
