number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,08:35:00,[],[]
2,25,08:47:49,08:57:00,['15'],[]
3,12,09:04:13,09:06:13,['36'],['15']
4,22,09:21:53,09:23:53,[],['36']
5,25,09:32:24,09:34:24,['24'],[]
6,13,09:37:19,09:39:19,[],['24']
7,25,09:42:14,10:42:00,['66'],[]
8,13,10:44:55,14:43:14,['57'],['66']
9,25,14:46:09,14:51:56,['33'],['57']
10,13,14:54:51,15:07:49,[],['33']
11,24,15:14:51,15:37:00,['46'],[]
12,23,15:40:55,15:42:55,[],['46']
13,22,15:52:00,15:57:00,['67'],[]
14,24,16:09:49,16:19:05,['69'],[]
15,13,16:26:07,16:28:07,['1'],"['69', '67']"
16,22,16:38:26,16:42:00,['16'],['1']
17,23,16:51:05,16:53:05,"['34', '56']",[]
18,24,16:57:00,16:59:00,[],['34']
19,13,17:06:02,17:08:01,[],"['56', '16']"
20,21,17:21:44,19:00:00,[],[]
