number,stop ID,arrival time,departure time,pick up users,drop of users
1,28,07:00:00,09:55:05,[],[]
2,0,09:55:05,10:00:06,"['32', '51']",[]
3,21,10:08:39,10:10:39,[],['32']
4,24,10:23:06,11:12:04,['47'],['51']
5,0,11:32:56,12:40:00,['16'],['47']
6,21,12:48:33,14:05:00,['24'],['16']
7,24,14:17:27,15:35:00,['15'],['24']
8,22,15:44:01,15:46:01,[],['15']
9,21,15:49:32,15:51:33,['48'],[]
10,0,16:00:06,16:04:08,[],['48']
11,21,16:12:41,16:29:15,['1'],[]
12,0,16:37:48,16:39:48,[],['1']
13,28,16:39:47,19:00:00,[],[]
