number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,07:49:33,[],[]
2,18,08:07:59,08:10:00,['7'],[]
3,4,08:19:00,08:24:16,[],['7']
4,18,08:33:15,08:53:16,['19'],[]
5,4,09:02:15,09:04:16,"['16', '4']",['19']
6,16,09:07:59,09:10:00,['26'],['4']
7,15,09:12:46,09:32:21,['14'],"['16', '26']"
8,18,09:47:38,09:49:39,[],['14']
9,4,09:58:38,10:00:39,['9'],[]
10,15,10:07:01,10:09:02,[],['9']
11,4,10:15:24,10:19:33,"['11', '37']",[]
12,16,10:23:16,10:25:16,[],['37']
13,14,10:29:41,10:31:42,[],['11']
14,19,10:47:10,10:49:11,['0'],[]
15,18,10:51:15,10:53:16,['25'],['0']
16,4,11:02:15,11:04:16,"['35', '23']",['25']
17,16,11:07:59,11:10:00,['10'],['35']
18,14,11:14:25,11:22:00,[],"['10', '23']"
19,21,11:27:32,19:00:00,[],[]
