user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,"[121, 20, 114]","[4, 0, 13, 22]",9.8,47.95,36.8,2
1,[114],"[24, 22]",2.0,12.82,14.82,1
2,[120],"[9, 8]",2.0,10.77,12.77,1
3,"[114, 20, 21]","[24, 13, 0, 1]",28.0,24.38,30.38,3
4,[114],"[13, 25]",2.0,2.92,4.92,1
5,"[20, 110]","[12, 8, 4]",4.0,29.43,17.77,1
6,[120],"[0, 12]",4.0,17.87,15.85,1
7,"[20, 30]","[9, 0, 20]",4.0,36.12,35.42,3
8,"[30, 120]","[17, 0, 11]",14.2,31.33,29.48,2
9,[30],"[17, 0]",2.0,8.52,10.52,1
10,"[30, 121, 110]","[15, 0, 4, 5]",9.6,32.45,38.47,3
11,"[110, 120, 114]","[4, 8, 13, 25]",13.6,37.78,29.4,2
12,"[21, 20, 14]","[1, 0, 13, 23]",18.8,24.0,30.0,3
13,"[14, 30]","[13, 21, 20]",10.5,19.43,21.42,2
14,"[121, 30]","[4, 0, 18]",18.4,37.57,41.57,2
15,"[14, 120, 10]","[22, 13, 4, 6]",28.9,41.52,45.47,3
16,"[114, 120, 10]","[22, 13, 8, 7]",30.8,37.65,43.63,3
17,"[30, 20]","[20, 0, 14]",19.5,25.17,27.12,3
18,[120],"[14, 10]",2.0,16.62,18.62,1
19,[10],"[7, 6]",2.0,2.77,4.77,1
20,"[121, 110]","[3, 4, 5]",23.0,12.92,16.93,2
21,"[30, 114]","[19, 21, 22]",22.0,12.0,16.0,2
22,"[14, 20]","[24, 13, 12]",20.0,13.75,17.75,2
23,"[120, 14]","[14, 13, 25]",18.3,6.62,10.62,2
24,"[21, 120]","[1, 0, 12]",25.0,20.03,24.05,2
25,"[120, 10]","[10, 8, 6]",12.8,24.83,18.62,2
26,"[120, 30]","[12, 0, 16]",19.6,24.33,24.32,2
27,"[21, 130]","[3, 0, 18]",18.2,29.05,32.42,2
28,"[10, 21]","[8, 4, 3]",15.8,26.08,26.15,2
29,"[20, 30]","[14, 0, 17]",24.0,16.45,20.45,2
30,"[20, 121]","[13, 0, 1]",4.0,17.35,21.35,2
31,[130],"[20, 17]",11.5,9.23,11.23,1
32,"[110, 120, 30]","[6, 4, 0, 18]",12.5,46.9,52.27,3
33,"[110, 20, 14]","[6, 8, 13, 21]",21.5,44.9,48.87,3
34,"[14, 30]","[23, 21, 20]",9.0,18.02,22.03,2
35,"[10, 21]","[8, 4, 3]",25.0,22.15,26.15,2
36,"[121, 120, 14]","[4, 0, 13, 21]",13.1,51.07,40.2,2
37,"[121, 130]","[3, 0, 15]",14.4,19.62,23.62,2
38,"[20, 110]","[11, 8, 5]",11.3,25.08,18.5,2
39,[130],"[15, 18]",2.0,9.23,11.23,1
40,"[30, 21, 10]","[16, 0, 4, 8]",10.7,45.38,40.7,2
41,"[21, 120]","[1, 0, 9]",17.7,25.67,29.67,2
42,[110],"[5, 4]",2.0,3.7,5.7,1
43,[30],"[19, 15]",2.0,11.57,13.57,1
44,"[121, 120]","[2, 0, 13]",4.3,22.57,26.57,2
45,"[120, 114]","[8, 13, 22]",17.5,33.08,36.25,2
46,"[130, 14]","[15, 21, 22]",6.0,24.0,27.05,2
47,"[110, 21, 130]","[8, 4, 0, 17]",20.2,47.52,42.75,2
48,"[130, 20]","[16, 0, 9]",6.0,44.28,29.93,2
49,[110],"[6, 8]",2.0,7.22,9.22,1
50,"[20, 114]","[11, 13, 24]",17.9,18.7,22.72,2
51,"[10, 21]","[8, 4, 3]",25.0,22.15,26.15,2
52,"[30, 14]","[0, 21, 23]",4.0,34.48,21.8,2
53,[114],"[22, 24]",2.0,12.82,14.82,1
54,"[21, 120]","[3, 4, 8]",25.0,22.15,26.15,2
55,"[14, 20, 121]","[23, 13, 0, 2]",17.2,29.23,35.22,3
56,"[121, 120, 10]","[1, 4, 8, 7]",19.8,38.62,35.45,2
57,"[30, 14]","[19, 21, 24]",4.0,24.28,28.3,2
58,[110],"[5, 4]",2.0,3.7,5.7,1
59,"[130, 21]","[18, 0, 4]",14.6,38.38,41.57,2
60,"[14, 20, 110]","[22, 13, 8, 5]",20.4,47.08,42.5,3
61,[20],"[0, 10]",6.0,28.37,24.2,1
62,[10],"[6, 7]",2.0,2.77,4.77,1
63,[121],"[1, 2]",2.0,5.53,7.53,1
64,"[130, 120]","[18, 0, 9]",11.2,31.68,35.03,2
65,"[120, 14]","[11, 13, 24]",15.4,18.7,22.72,2
66,"[121, 130, 114]","[3, 0, 21, 22]",26.6,42.67,44.32,3
67,"[20, 21]","[13, 0, 1]",4.0,17.35,21.35,2
68,"[14, 120]","[25, 13, 9]",6.0,15.48,18.92,2
69,"[20, 21]","[9, 0, 1]",10.5,25.67,29.67,2
70,"[114, 120, 110]","[22, 13, 4, 6]",29.0,41.5,45.47,3
71,[14],"[23, 25]",2.0,3.92,5.92,1
72,"[10, 120]","[6, 8, 9]",5.9,17.97,21.98,2
73,"[110, 20]","[5, 4, 9]",18.7,15.52,19.52,2
74,"[114, 20, 130]","[23, 13, 0, 16]",26.5,24.27,30.27,3
75,"[120, 114, 130]","[10, 13, 21, 20]",24.5,36.58,40.43,3
76,"[114, 20]","[21, 13, 14]",4.0,17.42,21.42,2
77,"[14, 130]","[24, 21, 15]",12.7,36.28,26.95,3
78,"[20, 10]","[13, 8, 7]",14.8,28.62,31.32,2
79,"[10, 20]","[6, 4, 9]",21.4,20.53,21.98,2
80,[14],"[21, 13]",17.9,15.87,15.72,1
81,"[130, 21]","[18, 0, 2]",12.6,23.62,26.98,2
82,"[121, 20, 114]","[3, 4, 13, 21]",12.3,47.45,41.02,2
83,"[14, 120]","[24, 13, 14]",4.0,10.72,14.73,2
84,"[20, 110]","[11, 4, 6]",11.9,19.52,23.5,2
85,"[30, 121]","[16, 0, 4]",9.6,32.45,36.47,2
86,"[30, 121]","[21, 0, 3]",22.0,37.63,41.02,2
87,[120],"[9, 0]",6.0,23.15,21.47,1
88,"[21, 20, 14]","[4, 0, 13, 24]",6.0,44.18,33.52,2
89,[130],"[18, 20]",2.0,5.53,7.53,1
