number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,07:55:29,[],[]
2,10,08:12:21,08:14:21,['63'],[]
3,9,08:16:51,08:18:51,['58'],[]
4,3,08:26:28,08:47:28,['46'],"['58', '63']"
5,13,09:04:08,09:24:17,['9'],['46']
6,11,09:30:00,09:32:00,['21'],[]
7,7,09:49:39,09:53:58,[],['9']
8,0,09:57:26,11:12:31,"['64', '67', '52', '27']",['21']
9,7,11:15:59,11:17:59,[],"['67', '52']"
10,8,11:28:56,11:30:56,['18'],['27']
11,10,11:36:39,11:38:39,[],['64']
12,13,11:46:06,11:48:06,[],['18']
13,11,11:53:49,14:32:00,['34'],[]
14,3,14:43:05,16:33:12,['5'],['34']
15,10,16:42:59,16:44:59,[],['5']
16,9,16:47:29,16:49:29,['4'],[]
17,3,16:57:06,17:15:28,"['49', '31']",['4']
18,9,17:23:05,17:25:05,[],"['49', '31']"
19,0,17:40:34,19:00:00,[],[]
