number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:14:28,[],[]
2,14,08:20:00,08:22:00,['45'],[]
3,4,08:29:54,08:42:00,['63'],[]
4,18,08:51:00,08:58:59,[],['45']
5,19,09:01:04,09:04:50,[],['63']
6,18,09:06:55,09:37:00,['32'],[]
7,17,09:41:13,09:52:33,['40'],[]
8,0,10:08:13,10:10:13,[],"['40', '32']"
9,15,10:19:13,10:52:00,"['66', '62']",[]
10,4,10:58:23,11:00:23,['19'],['62']
11,20,11:14:18,14:02:00,['26'],"['19', '66']"
12,4,14:15:55,14:19:05,[],['26']
13,20,14:33:00,14:35:00,['50'],[]
14,4,14:48:55,16:19:30,['55'],['50']
15,18,16:28:30,16:30:30,[],['55']
16,17,16:34:43,16:36:43,['0'],[]
17,4,16:41:37,16:43:37,[],['0']
18,15,16:50:00,16:52:00,['68'],[]
19,16,16:54:46,16:56:46,['31'],[]
20,4,17:00:30,17:09:43,['8'],['31']
21,20,17:23:38,17:46:38,[],"['8', '68']"
22,0,18:08:38,19:00:00,[],[]
