user ID,used buses,used transfer points,waiting time,ride time
0,[29],"[3, 11]",4.0,11.749
1,"[29, 18]","[12, 3, 1]",25.4,23.958
2,"[28, 19]","[5, 3, 8]",18.1,13.324
3,"[28, 29]","[2, 3, 12]",11.6,20.919
4,[29],"[9, 10]",2.0,2.496
5,[28],"[3, 2]",2.0,3.462
6,"[28, 29]","[0, 3, 12]",6.3,25.987
7,"[19, 18]","[11, 3, 2]",15.4,14.538
8,[19],"[10, 3]",2.0,9.791
9,[29],"[7, 10]",6.0,16.904
10,"[18, 19]","[1, 3, 13]",20.9,26.365
11,"[29, 18]","[13, 3, 6]",12.3,23.488
12,[29],"[13, 9]",4.0,11.875
13,[29],"[9, 3]",2.0,7.615
14,"[18, 29]","[6, 3, 9]",18.5,14.223
15,[28],"[1, 4]",18.5,10.385
16,[19],"[9, 12]",2.0,9.106
17,[28],"[0, 1]",2.0,6.231
18,[29],"[7, 10]",4.0,16.918
19,-,-,-,-
20,[29],"[11, 10]",2.0,1.958
21,"[28, 19]","[2, 3, 7]",15.3,10.589
22,"[28, 29]","[0, 3, 8]",11.6,13.468
23,-,-,-,-
24,"[18, 19]","[2, 3, 9]",21.8,11.077
25,[29],"[10, 9]",2.0,2.496
26,"[19, 28]","[13, 3, 1]",25.7,23.709
27,"[18, 19]","[3, 0, 7]",10.8,12.776
28,[29],"[10, 11]",2.0,1.958
29,"[18, 29]","[4, 3, 7]",4.0,10.589
30,[29],"[12, 13]",2.0,2.769
31,[29],"[12, 8]",2.0,12.538
32,[29],"[11, 13]",4.0,8.478
33,"[19, 18]","[9, 3, 5]",4.0,13.53
34,[18],"[4, 2]",7.0,6.923
35,"[18, 19]","[2, 3, 11]",17.2,14.538
36,"[19, 28]","[12, 3, 0]",6.0,26.035
37,[19],"[7, 8]",6.5,11.282
38,"[28, 19]","[4, 3, 9]",21.8,11.077
39,"[18, 19]","[4, 3, 7]",10.3,10.589
40,-,-,-,-
41,[28],"[2, 6]",6.0,16.094
42,[29],"[13, 11]",2.0,5.709
43,"[18, 19]","[1, 3, 8]",4.0,11.077
44,"[28, 29]","[4, 3, 12]",18.5,20.247
45,"[28, 19]","[2, 3, 7]",21.6,10.589
46,[18],"[3, 5]",2.0,5.915
47,"[18, 29]","[2, 3, 12]",4.0,20.135
48,[19],"[13, 12]",2.0,2.769
49,"[18, 19]","[5, 3, 0]",14.3,15.229
50,[19],"[7, 3]",2.0,7.128
51,"[19, 28]","[10, 3, 6]",18.6,15.5
52,"[28, 29]","[5, 3, 11]",19.0,20.247
53,"[18, 19]","[0, 3, 8]",7.5,17.308
54,[29],"[13, 10]",4.2,9.692
55,"[19, 18]","[12, 3, 6]",24.6,23.28
56,[29],"[9, 3]",4.1,7.615
57,[29],"[9, 10]",2.0,2.496
58,"[18, 29]","[5, 3, 8]",6.7,10.069
59,[19],"[9, 11]",6.2,4.454
60,"[29, 28]","[8, 3, 1]",4.0,11.077
61,[19],"[12, 3]",9.2,16.714
62,[19],"[0, 13]",15.3,30.144
63,[18],"[0, 1]",2.0,6.231
64,[18],"[0, 6]",13.4,15.921
65,"[18, 29]","[6, 3, 7]",8.1,16.504
66,[29],"[10, 12]",4.0,7.667
67,"[29, 18]","[9, 3, 0]",17.4,16.929
68,"[28, 19]","[2, 3, 7]",15.3,10.589
69,[18],"[1, 2]",2.0,3.462
70,"[19, 18]","[13, 3, 4]",24.8,20.247
71,-,-,-,-
72,"[18, 29]","[4, 3, 12]",14.9,20.135
73,[28],"[1, 6]",6.0,12.632
74,[28],"[2, 3]",2.0,3.462
75,"[18, 29]","[2, 3, 9]",7.9,11.077
76,"[18, 19]","[4, 3, 12]",8.0,20.247
77,"[29, 18]","[13, 3, 4]",8.0,22.952
78,"[29, 28]","[8, 3, 5]",21.4,10.069
79,[28],"[1, 3]",8.5,6.923
80,"[29, 28]","[12, 3, 5]",18.4,25.843
81,[19],"[7, 3]",2.0,7.128
82,"[28, 19]","[4, 3, 10]",20.1,13.573
83,"[28, 19]","[6, 3, 12]",10.1,22.382
84,"[29, 18]","[13, 3, 4]",8.0,22.923
85,"[19, 18]","[8, 0, 2]",6.2,21.536
86,[28],"[0, 4]",6.3,12.776
87,"[19, 18]","[7, 0, 4]",6.0,17.512
88,[18],"[5, 3]",4.8,9.17
89,-,-,-,-
90,"[19, 28]","[11, 3, 6]",6.0,17.684
91,[28],"[6, 2]",9.7,9.17
92,[18],"[0, 3]",5.5,13.154
93,"[18, 29]","[4, 3, 12]",14.9,20.135
94,[29],"[8, 9]",2.0,3.462
95,[29],"[7, 10]",6.0,16.904
96,"[29, 28]","[12, 3, 6]",9.7,22.43
97,"[19, 18]","[7, 0, 5]",8.0,23.221
98,[19],"[11, 9]",2.0,3.462
99,[18],"[6, 3]",11.8,6.607
