number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,08:24:05,[],[]
2,2,08:27:59,08:30:00,['40'],[]
3,6,08:38:45,09:06:21,"['14', '27', '34', '21']",['40']
4,17,09:08:24,09:10:25,[],['21']
5,19,09:13:20,09:15:20,[],['14']
6,20,09:17:23,09:19:24,['20'],"['34', '27']"
7,17,09:24:00,09:26:01,['5'],[]
8,6,09:28:04,09:30:04,[],"['5', '20']"
9,3,09:35:36,09:37:37,"['42', '2']",[]
10,6,09:43:09,09:51:55,['16'],"['42', '2']"
11,2,10:00:40,10:02:40,[],['16']
12,19,10:12:59,10:15:00,['19'],[]
13,3,10:21:43,10:23:43,[],['19']
14,6,10:29:15,10:36:52,"['36', '30']",[]
15,19,10:38:55,10:40:56,[],['36']
16,20,10:42:59,10:45:00,['46'],['30']
17,3,10:53:15,10:55:15,[],['46']
18,1,10:59:51,11:05:00,['17'],[]
19,3,11:09:36,11:11:36,[],['17']
20,6,11:17:08,11:27:01,"['37', '28']",[]
21,4,11:29:47,11:31:49,[],['37']
22,3,11:34:35,11:36:35,[],['28']
23,21,11:44:24,19:00:00,[],[]
