number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,08:04:40,[],[]
2,1,08:07:59,08:10:00,['44'],[]
3,18,08:21:40,08:36:55,['38'],['44']
4,6,08:38:58,08:56:47,"['29', '39']",['38']
5,4,08:59:33,09:07:28,[],['39']
6,3,09:10:14,09:12:14,[],['29']
7,1,09:16:50,09:23:34,['0'],[]
8,3,09:28:10,09:30:11,['3'],['0']
9,1,09:34:47,09:36:48,[],['3']
10,0,09:40:07,09:42:08,['49'],[]
11,2,09:46:02,09:48:03,['24'],[]
12,4,09:54:14,09:56:15,[],['49']
13,6,09:59:01,10:01:01,['33'],[]
14,18,10:03:04,10:05:13,[],"['33', '24']"
15,20,10:07:59,10:10:00,['23'],[]
16,17,10:14:36,10:19:48,['10'],['23']
17,6,10:21:51,10:23:52,[],['10']
18,20,10:27:59,10:30:00,['1'],[]
19,6,10:34:07,10:44:43,"['15', '41']",[]
20,5,10:46:33,10:48:34,['11'],[]
21,4,10:49:29,10:51:30,[],"['1', '11']"
22,1,10:58:31,11:01:07,[],['41']
23,0,11:04:26,11:06:26,[],['15']
24,21,11:06:25,19:00:00,[],[]
