number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,07:50:09,[],[]
2,3,08:07:00,08:09:00,['2'],[]
3,2,08:14:32,08:16:44,[],['2']
4,1,08:22:16,08:27:00,['19'],[]
5,3,08:38:05,08:40:05,['55'],[]
6,4,08:49:19,10:12:00,['23'],"['55', '19']"
7,2,10:26:46,10:40:23,['44'],['23']
8,0,10:51:48,10:53:48,[],['44']
9,1,11:00:00,11:02:00,['51'],[]
10,3,11:13:05,11:35:04,['48'],['51']
11,4,11:44:18,11:46:18,[],['48']
12,3,11:55:32,11:57:32,['62'],[]
13,4,12:06:46,12:08:46,[],['62']
14,3,12:18:00,12:32:00,"['66', '54']",[]
15,4,12:41:14,12:59:18,['69'],"['66', '54']"
16,2,13:14:04,13:21:52,[],['69']
17,1,13:27:24,13:29:24,['47'],[]
18,4,13:49:42,13:51:42,"['9', '24']",['47']
19,2,14:06:28,14:08:57,[],"['9', '24']"
20,4,14:23:43,14:25:43,['57'],[]
21,0,14:51:43,19:00:00,[],['57']
