number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,08:01:46,[],[]
2,1,08:07:59,08:10:00,['10'],[]
3,2,08:13:27,08:15:27,['39'],[]
4,3,08:18:54,08:20:55,[],['39']
5,4,08:24:22,08:27:17,[],['10']
6,5,08:32:59,08:35:00,['36'],[]
7,3,08:40:54,08:42:54,[],['36']
8,6,08:48:36,09:05:00,['1'],[]
9,5,09:05:41,09:09:04,['11'],[]
10,3,09:14:58,09:16:59,[],['1']
11,2,09:20:26,09:22:27,[],['11']
12,5,09:30:16,09:32:17,['52'],[]
13,4,09:37:59,09:40:00,"['29', '76']",[]
14,3,09:43:27,09:45:27,[],"['52', '29', '76']"
15,1,09:52:22,09:54:23,['34'],[]
16,3,10:01:18,10:04:57,"['78', '58']",[]
17,4,10:08:24,10:10:25,['77'],"['78', '34']"
18,5,10:16:07,10:18:07,[],['58']
19,6,10:18:48,10:23:26,[],['77']
20,3,10:29:08,10:31:09,['28'],[]
21,1,10:38:04,10:40:04,[],['28']
22,3,10:46:59,10:49:23,"['88', '84', '55', '70']",[]
23,4,10:52:50,10:55:53,['14'],"['88', '84', '55', '70']"
24,0,11:07:59,11:10:00,[],['14']
25,5,11:24:48,11:45:00,['22'],[]
26,4,11:50:42,11:55:59,['75'],['22']
27,3,11:59:26,12:01:27,['30'],['75']
28,0,12:10:45,12:26:46,"['18', '81']",['30']
29,1,12:32:59,12:35:00,[],['81']
30,3,12:41:55,12:46:15,"['23', '9']",[]
31,4,12:49:42,12:52:46,['2'],"['23', '9', '18']"
32,5,12:58:28,13:00:29,[],['2']
33,1,13:11:03,13:16:40,['38'],[]
34,2,13:20:07,13:22:08,['16'],[]
35,3,13:25:35,13:27:36,"['73', '66']",['38']
36,4,13:31:03,13:33:04,[],"['73', '16', '66']"
37,5,13:38:46,13:40:46,"['47', '19']",[]
38,4,13:46:28,13:48:29,"['21', '17']",[]
39,3,13:51:56,13:53:56,[],"['19', '17']"
40,2,13:57:23,13:59:24,[],['21']
41,1,14:02:51,14:04:52,[],['47']
42,3,14:11:47,14:13:47,['8'],[]
43,5,14:19:41,14:33:24,[],['8']
44,21,14:48:12,19:00:00,[],[]
