user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,"[92, 4]","[21, 0, 14]",4.0,14.102,14.1,2
1,"[92, 164]","[22, 24, 25]",19.6,13.18,13.18,2
2,[14],"[20, 15]",2.0,20.077,20.08,1
3,"[9, 164]","[9, 13, 24]",20.3,15.738,15.67,2
4,"[8, 19, 64]","[5, 3, 13, 27]",12.5,26.967,26.97,3
5,[92],"[24, 21]",8.0,12.557,12.46,1
6,"[192, 164]","[21, 24, 12]",4.0,16.498,16.5,2
7,"[9, 164]","[11, 13, 27]",4.0,10.087,10.09,2
8,"[4, 8, 19]","[17, 4, 3, 11]",22.6,19.434,19.43,3
9,"[14, 192, 64]","[14, 0, 24, 26]",22.4,29.873,29.87,3
10,"[64, 192]","[27, 24, 21]",4.0,14.651,14.65,2
11,"[92, 64, 9]","[22, 24, 13, 10]",6.0,23.051,23.05,3
12,"[18, 192]","[2, 0, 22]",21.1,18.978,18.98,2
13,"[9, 18, 4]","[10, 3, 4, 15]",23.7,19.635,19.64,3
14,"[14, 18]","[17, 4, 2]",4.0,11.818,11.82,2
15,"[8, 92]","[5, 0, 21]",8.5,23.793,23.38,2
16,"[9, 4]","[13, 0, 16]",10.8,34.281,23.86,3
17,[8],"[2, 6]",2.0,7.359,7.36,1
18,"[4, 8]","[19, 4, 2]",4.0,16.16,16.16,2
19,[19],"[10, 3]",2.0,9.791,9.79,1
20,[92],"[24, 21]",2.0,12.462,12.46,1
21,[4],"[19, 14]",2.0,15.48,15.48,1
22,"[92, 4]","[22, 0, 4]",13.4,25.793,23.96,2
23,"[192, 8]","[22, 0, 5]",4.0,26.666,26.67,2
24,"[8, 19]","[2, 3, 9]",4.0,11.077,11.08,2
25,[4],"[16, 14]",2.0,4.433,4.43,1
26,[14],"[17, 20]",2.0,9.237,9.24,1
27,"[19, 18, 14]","[10, 3, 4, 17]",21.7,18.148,18.15,3
28,"[14, 18]","[14, 4, 6]",4.0,13.809,13.81,2
29,"[64, 19]","[24, 13, 10]",4.0,14.024,14.02,2
