number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,08:12:03,[],[]
2,12,09:02:59,09:05:00,['41'],[]
3,10,09:20:00,09:22:00,[],['41']
4,9,09:27:24,09:29:24,['22'],[]
5,8,09:36:53,09:38:54,['15'],[]
6,3,09:47:53,09:55:00,[],"['22', '15']"
7,8,10:04:00,10:20:00,['31'],[]
8,9,10:27:30,10:29:30,[],['31']
9,10,10:34:54,10:40:00,['54'],[]
10,9,10:45:24,10:47:24,[],['54']
11,10,10:52:48,11:13:12,['27'],[]
12,3,11:34:24,11:40:30,['10'],['27']
13,11,12:04:30,12:06:30,[],['10']
14,10,12:10:44,12:30:00,['48'],[]
15,3,12:51:12,13:01:54,['45'],['48']
16,10,13:23:06,13:35:00,['8'],[]
17,12,13:50:00,13:52:00,[],['8']
18,13,13:58:00,14:00:00,[],['45']
19,21,14:52:40,19:00:00,[],[]
