user ID,used buses,used transfer points,waiting time,ride time
0,[29],"[8, 10]",2.0,12.369
1,[24],"[14, 20]",2.0,44.142
2,[14],"[0, 14]",2.0,12.0
3,"[29, 28]","[9, 3, 1]",6.0,31.5
4,-,-,-,-
5,[14],"[19, 17]",2.0,10.817
6,"[29, 28]","[9, 3, 5]",7.5,36.369
7,[18],"[3, 1]",2.0,15.0
8,[19],"[10, 12]",2.0,15.0
9,-,-,-,-
10,"[14, 18, 19]","[14, 4, 3, 11]",27.9,48.603
11,-,-,-,-
12,[18],"[3, 5]",4.0,19.869
13,[18],"[3, 6]",2.0,12.369
14,"[28, 24]","[3, 4, 14]",18.6,25.182
15,"[19, 28, 24]","[8, 3, 4, 17]",10.6,27.107
16,"[29, 28]","[13, 3, 5]",4.0,48.941
17,"[28, 24]","[6, 4, 17]",4.0,23.423
18,"[18, 29]","[4, 3, 13]",12.3,45.025
19,-,-,-,-
20,[14],"[17, 14]",6.0,31.936
21,[29],"[13, 12]",2.0,6.0
22,"[19, 18]","[9, 3, 6]",11.1,28.869
23,"[29, 28]","[11, 3, 5]",6.0,43.869
24,"[18, 14]","[5, 4, 14]",6.0,33.699
25,[24],"[0, 17]",6.9,39.709
26,[18],"[0, 4]",4.0,27.68
27,"[19, 28, 24]","[10, 3, 4, 17]",20.2,39.32
28,-,-,-,-
29,[18],"[4, 6]",2.0,12.816
30,-,-,-,-
31,[19],"[8, 9]",2.0,7.5
32,-,-,-,-
33,-,-,-,-
34,"[18, 14]","[5, 4, 20]",8.8,42.988
35,[24],"[16, 15]",2.0,6.0
36,"[29, 28, 14]","[11, 3, 4, 17]",6.0,42.107
37,[29],"[9, 13]",2.0,19.729
38,"[18, 24]","[3, 4, 16]",4.0,15.578
39,-,-,-,-
40,[24],"[14, 19]",15.9,38.526
41,[19],"[12, 10]",2.0,15.0
42,[29],"[3, 9]",2.0,16.5
43,-,-,-,-
44,"[14, 18]","[18, 4, 3]",4.1,27.0
45,[19],"[3, 13]",15.9,42.213
46,-,-,-,-
47,"[28, 14]","[3, 4, 15]",4.0,21.329
48,[19],"[10, 3]",2.0,21.213
49,-,-,-,-
50,-,-,-,-
51,"[29, 18, 14]","[12, 3, 4, 18]",29.1,63.229
52,[18],"[1, 3]",2.0,15.0
53,[14],"[4, 20]",2.0,30.15
54,[19],"[10, 9]",2.0,5.408
55,-,-,-,-
56,[28],"[2, 0]",4.0,21.0
57,"[28, 24]","[2, 4, 20]",19.0,47.03
58,"[24, 28, 29]","[17, 4, 3, 13]",28.5,54.231
59,"[28, 24]","[2, 4, 16]",18.6,23.078
