number,stop ID,arrival time,departure time,pick up users,drop of users
1,28,07:00:00,08:37:40,[],[]
2,21,08:37:39,08:39:40,['26'],[]
3,24,08:57:29,09:00:00,['27'],[]
4,13,09:07:01,10:15:52,['25'],"['26', '27']"
5,21,10:29:35,10:31:35,['8'],['25']
6,13,10:45:18,12:16:14,['0'],['8']
7,22,12:26:33,12:28:33,['7'],['0']
8,13,12:38:52,12:40:52,[],['7']
9,22,12:51:11,13:59:59,['18'],[]
10,13,14:10:18,14:14:09,[],['18']
11,23,14:20:48,15:45:00,['16'],[]
12,21,15:59:19,16:19:42,[],['16']
13,13,16:33:25,17:15:41,['21'],[]
14,25,17:18:36,17:20:36,[],['21']
15,13,17:23:31,17:25:31,['2'],[]
16,23,17:32:10,17:34:11,[],['2']
17,28,17:48:30,19:00:00,[],[]
