number,stop ID,arrival time,departure time,pick up users,drop of users
1,33,07:00:00,08:59:56,[],[]
2,15,09:03:15,09:05:16,['31'],[]
3,13,09:08:57,09:10:58,[],['31']
4,10,09:16:20,09:18:21,['30'],[]
5,6,09:25:47,09:27:47,"['28', '44', '33']",['30']
6,13,09:34:30,09:36:30,[],['28']
7,12,09:38:20,09:40:21,[],['44']
8,8,09:45:43,09:47:44,[],['33']
9,9,09:48:39,09:50:39,['42'],[]
10,15,09:56:15,09:58:16,['37'],[]
11,16,10:00:19,10:02:20,[],['37']
12,6,10:03:38,10:05:39,"['36', '11']",['42']
13,12,10:13:05,10:15:05,[],['36']
14,14,10:17:41,10:19:42,['39'],[]
15,8,10:26:13,10:28:13,[],['11']
16,0,10:37:51,10:50:19,"['3', '1', '32']",['39']
17,7,10:57:20,11:05:00,['16'],[]
18,9,11:07:55,11:09:55,[],"['1', '32']"
19,15,11:15:31,11:17:32,[],['16']
20,16,11:19:35,11:21:35,[],['3']
21,33,11:22:53,19:00:00,[],[]
