number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,09:25:41,['8'],[]
2,14,09:31:13,09:33:13,['51'],[]
3,19,09:48:42,09:50:42,[],['8']
4,20,09:55:36,09:57:36,[],['51']
5,4,10:11:31,10:30:06,"['76', '19']",[]
6,17,10:35:00,10:37:00,['49'],[]
7,18,10:41:13,10:56:28,[],"['76', '49', '19']"
8,20,11:01:30,12:01:05,['60'],[]
9,4,12:15:00,12:17:00,[],['60']
10,15,12:23:23,12:25:23,['27'],[]
11,16,12:28:09,12:30:09,['15'],[]
12,4,12:33:53,12:46:19,['41'],[]
13,18,12:55:19,12:57:19,[],"['15', '41']"
14,19,12:59:24,13:01:24,[],['27']
15,16,13:13:53,13:17:00,['59'],[]
16,4,13:20:44,13:29:56,"['9', '38']",['59']
17,16,13:33:40,13:35:40,[],['38']
18,15,13:38:26,14:38:37,['26'],['9']
19,4,14:45:00,14:47:00,[],['26']
20,15,14:53:23,15:00:45,['71'],[]
21,4,15:07:08,15:09:08,"['72', '29']",['71']
22,18,15:18:08,15:20:08,[],"['72', '29']"
23,4,15:29:08,15:31:08,['23'],[]
24,17,15:36:02,15:38:02,[],['23']
25,20,15:47:16,16:37:00,['37'],[]
26,18,16:42:02,16:44:02,[],['37']
27,17,16:48:15,17:02:00,['62'],[]
28,4,17:06:54,17:21:35,"['80', '77']",['62']
29,16,17:25:19,17:29:12,[],['80']
30,15,17:31:58,17:36:28,[],['77']
31,0,17:45:28,19:00:00,[],[]
