user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,"[64, 19]","[12, 13, 9]",19.2,11.88,15.87,2
1,"[9, 8]","[7, 0, 5]",10.3,25.78,17.05,2
2,"[164, 19, 18]","[24, 13, 3, 5]",11.5,29.2,35.15,3
3,[14],"[15, 20]",21.1,20.52,22.08,1
4,-,-,-,-,21.0,2
5,[64],"[12, 24]",2.0,4.03,6.03,1
6,[8],"[4, 5]",2.0,5.72,7.72,1
7,"[9, 64]","[3, 13, 24]",12.5,28.58,27.23,2
8,[92],"[23, 0]",2.0,15.37,17.37,1
9,-,-,-,-,22.62,3
10,[164],"[13, 25]",6.0,10.72,8.57,1
11,-,-,-,-,34.18,2
12,"[9, 164]","[3, 13, 27]",25.0,21.05,25.05,2
13,"[92, 164]","[23, 24, 25]",15.6,9.7,13.68,2
14,"[8, 9]","[6, 3, 11]",19.7,21.13,20.8,2
15,[4],"[17, 14]",2.0,12.38,14.38,1
16,"[14, 19]","[19, 0, 8]",8.0,35.75,22.85,3
17,"[14, 8]","[19, 4, 6]",8.1,15.63,19.15,2
18,"[64, 9]","[27, 13, 10]",4.8,11.83,15.83,2
19,[8],"[1, 2]",2.0,3.47,5.47,1
20,"[4, 19]","[14, 0, 7]",21.0,9.0,13.0,2
21,"[164, 9, 18, 14]","[26, 13, 3, 4, 17]",20.6,31.42,39.42,4
22,-,-,-,-,22.62,3
23,[164],"[13, 26]",2.0,6.38,8.38,1
24,"[14, 92]","[20, 0, 22]",20.0,38.1,37.85,2
25,"[9, 64]","[10, 13, 26]",6.5,15.27,17.83,2
26,"[64, 19]","[12, 13, 0]",23.8,27.08,28.9,2
27,[14],"[16, 17]",5.6,8.62,10.57,1
28,"[92, 8, 14]","[21, 0, 4, 17]",13.7,26.23,28.23,2
29,"[64, 9]","[27, 13, 3]",6.8,21.63,25.05,2
30,"[64, 9, 8]","[25, 13, 3, 0]",16.0,34.98,29.02,2
31,"[4, 18]","[16, 4, 5]",17.9,9.43,13.45,2
32,[9],"[7, 10]",2.0,16.05,18.05,1
33,"[192, 19]","[23, 0, 7]",19.9,18.83,22.83,2
34,[4],"[18, 0]",4.0,21.12,20.43,1
35,"[8, 9]","[1, 0, 7]",21.0,9.7,13.7,2
36,"[9, 192]","[9, 0, 21]",4.0,24.05,28.05,2
37,"[14, 8, 9]","[17, 4, 3, 10]",7.6,18.15,24.15,3
38,"[14, 92, 164]","[19, 0, 24, 25]",16.1,46.37,43.93,4
39,"[18, 19]","[6, 3, 13]",11.1,22.95,26.38,2
40,"[92, 8, 14]","[22, 0, 4, 19]",21.4,34.75,33.2,2
41,"[9, 64]","[8, 13, 12]",6.5,15.93,19.3,2
42,"[19, 64]","[10, 13, 24]",16.3,14.27,18.02,2
43,"[4, 8, 9, 64]","[17, 4, 0, 13, 25]",14.0,49.57,39.6,4
44,"[64, 9, 18, 14]","[12, 13, 3, 4, 20]",32.3,37.03,44.82,4
45,"[4, 18]","[20, 4, 2]",24.9,20.97,24.83,2
46,-,-,-,-,18.55,2
47,"[92, 8, 19]","[21, 0, 3, 10]",12.7,27.67,29.43,2
48,[19],"[13, 3]",4.0,16.72,18.67,1
49,[14],"[17, 15]",2.0,11.27,13.27,1
