number,stop ID,arrival time,departure time,pick up users,drop of users
1,14,07:00:00,08:25:00,[],[]
2,0,08:25:00,08:27:00,['57'],[]
3,1,08:40:30,08:42:30,[],['57']
4,2,08:50:00,08:51:59,['12'],[]
5,4,09:06:59,09:10:52,['73'],['12']
6,3,09:18:22,09:22:37,[],['73']
7,6,09:34:59,09:37:00,['31'],[]
8,3,09:49:22,09:56:25,"['38', '61']",['31']
9,2,10:03:54,10:05:55,[],"['38', '61']"
10,5,10:22:53,10:37:00,"['13', '1']",[]
11,3,10:49:48,11:00:30,['16'],['1']
12,1,11:15:30,11:17:30,[],"['16', '13']"
13,2,11:25:00,11:27:00,['51'],[]
14,3,11:34:30,11:37:00,['19'],[]
15,4,11:44:30,11:46:30,[],['51']
16,6,11:59:18,12:01:18,[],['19']
17,5,12:02:47,12:22:00,['34'],[]
18,1,12:44:53,12:46:53,[],['34']
19,2,12:54:22,12:56:23,['22'],[]
20,6,13:12:19,13:14:20,[],['22']
21,2,13:30:16,13:32:17,['28'],[]
22,4,13:47:16,13:49:17,['4'],['28']
23,2,14:04:16,14:07:29,['63'],['4']
24,1,14:14:59,14:17:00,['15'],['63']
25,2,14:24:30,14:38:50,[],['15']
26,14,14:54:16,19:00:00,[],[]
