number,stop ID,arrival time,departure time,pick up users,drop of users
1,14,07:00:00,07:43:28,[],[]
2,10,08:19:59,08:22:00,['78'],[]
3,13,08:38:09,08:49:09,[],['78']
4,12,08:55:08,08:57:09,['38'],[]
5,9,09:16:52,09:19:24,['76'],[]
6,8,09:26:53,09:28:54,['61'],[]
7,3,09:37:53,09:39:54,['73'],"['38', '61', '76']"
8,11,10:03:53,10:05:54,[],['73']
9,13,10:18:16,10:20:16,['16'],[]
10,9,10:39:59,10:42:00,['74'],[]
11,3,10:58:30,11:04:00,['66'],"['16', '74']"
12,8,11:13:00,11:27:00,"['24', '2']",[]
13,9,11:34:30,11:36:30,[],['66']
14,11,11:44:00,11:50:37,[],['2']
15,12,12:02:59,12:05:00,[],['24']
16,10,12:20:00,12:22:00,['45'],[]
17,8,12:34:22,12:42:00,['43'],['45']
18,10,12:54:22,12:57:00,['29'],['43']
19,12,13:12:00,13:13:59,['18'],['29']
20,11,13:26:21,13:32:00,['37'],['18']
21,12,13:44:22,13:54:00,[],['37']
22,13,14:00:00,14:02:00,['5'],[]
23,8,14:29:09,14:49:37,[],['5']
24,14,15:16:39,19:00:00,[],[]
