number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,08:03:37,[],[]
2,0,08:33:51,08:37:00,"['36', '40', '54']",[]
3,13,08:48:09,08:50:09,[],"['36', '54']"
4,12,08:56:52,09:01:02,[],['40']
5,10,09:11:21,09:13:21,['65'],[]
6,13,09:30:22,09:33:55,['15'],['65']
7,12,09:40:38,09:42:38,[],['15']
8,14,09:49:21,10:11:39,['37'],[]
9,0,10:19:35,10:21:35,['18'],['37']
10,12,10:35:26,10:37:26,[],['18']
11,13,10:44:09,10:46:55,['66'],[]
12,4,11:09:24,11:17:21,[],['66']
13,10,11:23:16,11:25:16,['59'],[]
14,4,11:31:11,11:33:11,[],['59']
15,9,11:45:00,11:47:00,['39'],[]
16,8,11:57:46,13:47:00,['57'],['39']
17,13,14:08:56,14:28:57,"['38', '63']",['57']
18,11,14:40:38,14:42:38,['68'],[]
19,9,14:46:26,14:48:26,[],['38']
20,8,14:59:12,15:01:11,[],"['68', '63']"
21,11,15:14:54,15:57:00,['1'],[]
22,13,16:08:41,16:12:00,['31'],['1']
23,14,16:15:42,16:17:42,[],['31']
24,13,16:21:24,16:23:24,"['69', '51', '67']",[]
25,0,16:34:33,16:46:58,['32'],"['67', '51', '69']"
26,13,16:58:07,17:00:07,"['11', '43']",[]
27,10,17:17:08,17:19:08,[],['32']
28,8,17:29:27,19:00:00,[],"['11', '43']"
