number,stop ID,arrival time,departure time,pick up users,drop of users
1,16,07:00:00,07:27:45,[],[]
2,0,07:57:59,08:00:00,['5'],[]
3,14,08:07:56,08:25:00,['2'],['5']
4,12,08:31:43,08:35:00,['3'],[]
5,11,08:39:58,08:43:22,['43'],[]
6,4,08:54:10,08:56:10,['26'],"['3', '43', '2']"
7,9,09:07:59,09:22:09,"['40', '32']",['26']
8,10,09:28:03,09:30:03,['22'],[]
9,4,09:35:57,09:37:58,"['1', '23']","['40', '32']"
10,12,09:53:44,09:55:44,[],"['22', '1']"
11,14,10:02:27,10:04:28,[],['23']
12,0,10:12:24,10:14:24,['45'],[]
13,11,10:31:22,10:33:22,[],['45']
14,9,10:37:10,10:39:11,['31'],[]
15,10,10:45:05,10:47:05,"['41', '13']",[]
16,4,10:52:59,11:05:53,['20'],"['41', '31', '13']"
17,9,11:17:42,11:23:06,[],['20']
18,16,11:33:51,19:00:00,[],[]
