number,stop ID,arrival time,departure time,pick up users,drop of users
1,15,07:00:00,09:02:57,[],[]
2,0,09:02:57,09:04:57,['14'],[]
3,1,09:11:08,11:10:00,['28'],['14']
4,2,11:15:32,11:17:32,[],['28']
5,3,11:23:04,12:00:00,['10'],[]
6,4,12:09:13,12:11:13,"['45', '61']",['10']
7,1,12:31:31,13:20:00,"['64', '40']","['45', '61']"
8,2,13:25:32,13:27:32,['36'],[]
9,3,13:33:04,13:35:04,['69'],['40']
10,4,13:44:17,13:46:18,[],"['64', '36', '69']"
11,2,14:01:04,14:29:16,['44'],[]
12,1,14:34:48,14:36:48,['56'],[]
13,0,14:42:59,14:45:00,['26'],"['56', '44']"
14,4,15:10:59,15:12:59,[],['26']
15,2,15:27:45,15:44:40,['8'],[]
16,0,15:56:05,15:59:00,[],['8']
17,15,15:59:00,19:00:00,[],[]
