number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,09:08:25,"['11', '14', '18']",[]
2,9,09:23:54,09:27:00,['21'],['18']
3,10,09:29:30,09:33:10,[],['11']
4,13,09:40:37,10:18:57,['6'],"['21', '14']"
5,11,10:24:40,10:27:00,"['38', '23', '20']",[]
6,3,10:38:05,11:07:00,"['5', '28', '15']","['38', '23', '6', '20']"
7,9,11:14:37,11:16:37,[],['15']
8,10,11:19:07,11:21:07,[],['28']
9,13,11:28:34,11:34:34,['0'],['5']
10,10,11:42:01,11:44:01,[],['0']
11,0,12:00:53,19:00:00,[],[]
