number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,07:47:39,[],[]
2,19,08:05:00,08:07:00,['8'],[]
3,18,08:09:05,08:11:05,[],['8']
4,20,08:16:07,08:37:00,['11'],[]
5,19,08:41:54,08:43:54,['18'],[]
6,18,08:45:59,08:47:59,['14'],[]
7,0,09:06:25,09:31:05,"['25', '22', '2']","['11', '14', '18']"
8,15,09:40:05,09:43:33,[],['2']
9,4,09:49:56,09:51:56,['4'],"['25', '22']"
10,15,09:58:19,10:02:00,['32'],['4']
11,0,10:11:00,11:40:41,['19'],['32']
12,14,11:46:13,11:48:13,[],['19']
13,0,11:53:45,19:00:00,[],[]
