number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:10:18,[],[]
2,3,08:19:37,08:21:37,['24'],[]
3,2,08:25:05,08:27:05,[],['24']
4,6,08:34:27,08:36:27,['30'],[]
5,4,08:42:22,08:44:22,['10'],[]
6,0,08:56:29,08:58:28,[],"['10', '30']"
7,3,09:07:47,09:23:26,['7'],[]
8,5,09:29:21,10:20:21,['37'],['7']
9,3,10:26:16,10:42:20,['6'],['37']
10,6,10:48:03,10:50:03,[],['6']
11,5,10:50:45,10:52:45,['15'],[]
12,3,10:58:40,11:14:47,['27'],['15']
13,5,11:20:42,11:22:42,[],['27']
14,3,11:28:37,11:30:37,['16'],[]
15,1,11:37:32,11:39:32,[],['16']
16,0,11:45:46,19:00:00,[],[]
