user ID,used buses,used transfer points,waiting time,ride time
0,"[19, 28]","[9, 3, 4]",17.6,11.077
1,[19],"[11, 9]",5.0,4.454
2,[29],"[10, 9]",2.0,2.496
3,"[28, 29]","[2, 3, 10]",6.6,13.252
4,[29],"[9, 7]",19.3,14.743
5,"[28, 29]","[0, 3, 11]",17.9,22.659
6,"[19, 28]","[10, 3, 0]",6.0,22.945
7,"[18, 19]","[2, 3, 9]",6.6,11.077
8,[29],"[3, 8]",2.0,4.154
9,[18],"[2, 3]",2.0,3.462
10,[19],"[3, 13]",8.0,16.786
11,[29],"[7, 13]",9.8,23.914
12,"[29, 18]","[8, 3, 1]",21.8,11.077
13,[28],"[4, 5]",2.0,5.709
14,"[19, 18]","[13, 3, 2]",24.0,20.135
15,[19],"[10, 9]",2.0,2.496
16,"[19, 28]","[12, 3, 6]",19.9,22.495
17,[19],"[13, 3]",20.3,17.568
18,"[18, 29]","[1, 3, 12]",25.7,23.644
19,"[18, 19]","[1, 3, 10]",15.1,17.035
20,[28],"[6, 2]",2.0,7.359
21,[29],"[9, 11]",4.0,4.454
22,[29],"[0, 11]",9.8,21.666
23,"[18, 29]","[4, 3, 7]",21.6,10.589
24,[18],"[1, 3]",2.0,6.923
25,[29],"[13, 12]",2.0,2.769
26,"[19, 18]","[12, 3, 1]",17.4,24.702
27,[29],"[3, 10]",2.0,9.791
28,"[18, 19]","[6, 3, 12]",17.6,22.382
29,[28],"[6, 4]",7.8,6.401
30,[29],"[13, 10]",2.0,7.456
31,[18],"[2, 6]",7.0,10.069
32,"[29, 28]","[9, 3, 1]",15.5,14.538
33,[19],"[9, 12]",4.0,9.419
34,[19],"[8, 3]",2.0,4.154
35,"[29, 18]","[13, 3, 5]",25.5,22.636
36,"[18, 19]","[1, 3, 9]",14.2,14.538
37,[18],"[4, 6]",4.0,6.401
38,-,-,-,-
39,[19],"[7, 12]",10.6,24.658
40,[19],"[12, 8]",4.0,12.567
41,"[18, 29]","[0, 3, 13]",6.0,26.561
42,[19],"[9, 3]",2.0,7.615
43,[29],"[11, 7]",2.0,17.65
44,"[18, 29]","[2, 3, 13]",8.9,20.135
45,[28],"[3, 0]",4.0,10.589
46,[18],"[4, 5]",2.0,5.709
47,[28],"[2, 0]",2.0,7.128
48,[28],"[2, 5]",4.0,9.377
49,"[28, 19]","[2, 3, 10]",22.7,13.252
50,[29],"[8, 10]",2.0,5.709
51,[19],"[8, 11]",4.0,7.667
52,[19],"[3, 10]",7.8,9.863
53,[18],"[4, 6]",2.0,5.915
54,[29],"[3, 8]",2.0,4.154
55,"[19, 28]","[9, 3, 1]",16.5,14.538
56,"[28, 19]","[4, 3, 10]",6.0,13.324
57,"[29, 28]","[8, 3, 5]",4.0,10.069
58,"[29, 18]","[13, 3, 1]",6.0,23.596
59,[19],"[8, 11]",4.0,6.923
60,[29],"[10, 11]",2.0,1.958
61,[18],"[1, 2]",2.0,3.462
62,[19],"[7, 10]",6.0,16.991
63,"[19, 28]","[8, 3, 0]",4.0,13.468
64,[28],"[3, 5]",2.0,5.915
65,[28],"[1, 0]",2.0,6.231
66,[28],"[5, 1]",13.1,16.094
67,[28],"[6, 2]",4.0,9.17
68,"[19, 18]","[10, 3, 6]",11.5,15.82
69,"[18, 29]","[4, 3, 10]",14.5,13.252
70,"[29, 28]","[8, 3, 6]",7.0,10.761
71,"[29, 28]","[8, 3, 0]",6.0,17.308
72,"[28, 29]","[5, 3, 11]",4.0,16.992
73,[19],"[13, 11]",2.0,5.709
74,-,-,-,-
75,"[29, 18]","[12, 3, 6]",13.8,26.536
76,[28],"[0, 1]",2.0,6.231
77,"[28, 19]","[1, 3, 8]",20.1,11.077
78,[29],"[11, 9]",2.0,3.462
79,[28],"[4, 0]",7.3,16.615
80,[18],"[4, 0]",6.0,14.051
81,"[28, 19]","[2, 3, 11]",21.7,15.282
82,"[19, 18]","[11, 3, 2]",14.9,14.538
83,[29],"[9, 13]",4.0,11.875
84,[28],"[2, 0]",4.0,9.692
85,[19],"[3, 9]",2.0,7.615
86,"[28, 29]","[2, 3, 13]",17.8,21.24
87,[19],"[8, 13]",4.0,13.165
88,[19],"[12, 7]",2.0,22.94
89,"[29, 18]","[0, 3, 5]",13.3,16.504
