number,stop ID,arrival time,departure time,pick up users,drop of users
1,14,07:00:00,08:07:21,[],[]
2,9,08:27:59,08:30:00,['57'],[]
3,10,08:33:19,08:35:19,[],['57']
4,12,08:44:32,08:46:33,['30'],[]
5,13,08:50:14,08:52:15,[],['30']
6,9,09:04:23,09:10:00,['67'],[]
7,3,09:20:09,09:39:45,"['29', '65']",['67']
8,7,09:49:15,09:51:15,[],"['29', '65']"
9,3,10:00:45,10:14:36,"['83', '38']",[]
10,9,10:24:45,10:26:45,[],['38']
11,12,10:38:53,10:40:54,[],['83']
12,13,10:44:35,10:46:35,['84'],[]
13,11,10:54:11,10:56:12,['90'],[]
14,3,11:10:58,11:12:58,[],"['84', '90']"
15,7,11:22:28,11:24:29,['50'],[]
16,3,11:33:59,11:41:36,"['72', '93']",['50']
17,9,11:51:45,11:53:46,['16'],[]
18,12,12:05:54,12:07:54,[],"['72', '93', '16']"
19,13,12:11:35,12:15:00,"['77', '12']",[]
20,12,12:18:41,12:23:18,['96'],[]
21,9,12:35:26,12:37:26,[],['12']
22,3,12:47:35,12:49:35,['75'],"['77', '96']"
23,9,12:59:44,13:01:44,[],['75']
24,13,13:13:52,13:18:33,['48'],[]
25,12,13:22:14,13:24:14,[],['48']
26,9,13:36:22,13:38:23,['56'],[]
27,8,13:42:59,13:45:00,['60'],[]
28,3,13:50:32,13:54:28,"['24', '52', '44']","['60', '56']"
29,9,14:04:37,14:06:38,[],['24']
30,11,14:11:14,14:13:15,[],['52']
31,12,14:20:51,14:28:22,[],['44']
32,10,14:37:35,15:00:00,['66'],[]
33,11,15:02:36,15:09:41,['32'],[]
34,12,15:17:17,15:19:18,[],['66']
35,13,15:22:59,15:25:00,['54'],['32']
36,10,15:34:56,15:36:56,[],['54']
37,9,15:40:15,15:50:00,['13'],[]
38,3,16:00:09,16:02:09,[],['13']
39,12,16:24:22,16:26:23,['36'],[]
40,9,16:38:31,16:45:00,['33'],[]
41,3,16:55:09,17:05:20,"['53', '43']","['33', '36']"
42,8,17:10:52,17:12:53,[],"['53', '43']"
43,14,17:29:31,19:00:00,[],[]
