number,stop ID,arrival time,departure time,pick up users,drop of users
1,14,07:00:00,08:38:00,[],[]
2,0,08:38:00,08:40:00,['64'],[]
3,3,08:52:25,08:54:25,"['55', '46']",[]
4,5,09:02:18,09:04:18,[],['46']
5,6,09:05:13,09:10:06,['65'],"['55', '64']"
6,4,09:17:59,09:20:00,['29'],[]
7,3,09:24:36,09:39:45,[],"['29', '65']"
8,4,09:44:21,09:48:41,['38'],[]
9,3,09:53:17,09:55:18,[],['38']
10,6,10:02:54,10:05:00,"['83', '91']",[]
11,3,10:12:36,10:14:36,[],['83']
12,2,10:19:12,10:21:13,[],['91']
13,0,10:30:43,10:50:00,['17'],[]
14,1,10:58:18,11:00:18,[],['17']
15,3,11:09:31,11:12:58,"['90', '78']",[]
16,5,11:20:51,11:22:52,[],['78']
17,6,11:23:47,11:25:47,[],['90']
18,5,11:26:42,12:09:35,['49'],[]
19,0,12:29:20,12:37:36,['7'],['49']
20,2,12:47:06,12:49:06,['35'],['7']
21,3,12:53:42,12:55:43,"['96', '77']",['35']
22,4,13:00:19,13:08:22,[],['77']
23,6,13:16:15,13:20:18,[],['96']
24,5,13:21:13,13:25:00,['52'],[]
25,4,13:32:36,13:35:00,['44'],[]
26,3,13:39:36,13:41:36,[],"['52', '44']"
27,4,13:46:12,14:05:13,['39'],[]
28,3,14:09:49,14:11:50,['60'],['39']
29,1,14:21:03,14:23:04,[],['60']
30,3,14:32:17,15:02:11,['27'],[]
31,0,15:14:36,15:16:36,"['87', '97']",['27']
32,4,15:32:44,15:34:45,[],['87']
33,5,15:42:21,15:57:09,['88'],['97']
34,4,16:04:45,16:06:46,['34'],[]
35,3,16:11:22,16:13:23,[],['88']
36,2,16:17:59,16:20:00,['3'],['34']
37,3,16:24:36,16:26:36,[],['3']
38,0,16:39:01,16:56:44,['86'],[]
39,3,17:09:09,17:11:09,['33'],[]
40,4,17:15:45,17:17:46,[],['86']
41,5,17:25:22,17:27:23,[],['33']
42,14,17:47:08,19:00:00,[],[]
