number,stop ID,arrival time,departure time,pick up users,drop of users
1,16,07:00:00,07:46:03,[],[]
2,13,08:07:59,08:10:00,['29'],[]
3,0,08:21:09,08:23:09,[],['29']
4,11,08:40:07,08:50:00,['23'],[]
5,13,09:01:40,09:03:40,['45'],[]
6,0,09:14:49,09:20:04,"['46', '3', '27']","['23', '45']"
7,14,09:28:00,09:35:18,[],"['46', '3']"
8,12,09:42:01,10:05:00,['7'],['27']
9,14,10:11:43,10:13:43,[],['7']
10,13,10:17:24,10:20:42,"['28', '31']",[]
11,12,10:27:25,10:29:25,[],['31']
12,4,10:45:11,10:47:11,['40'],['28']
13,11,10:57:59,11:00:00,['4'],['40']
14,14,11:11:04,11:40:00,['37'],['4']
15,10,11:56:36,11:58:36,[],['37']
16,4,12:04:30,12:52:10,['17'],[]
17,10,12:58:04,13:00:05,[],['17']
18,11,13:05:37,13:20:00,['2'],[]
19,4,13:30:48,13:32:48,[],['2']
20,10,13:38:42,13:40:42,['0'],[]
21,12,13:51:01,14:00:00,['34'],[]
22,14,14:06:43,14:08:43,[],"['34', '0']"
23,0,14:16:39,14:23:11,['48'],[]
24,10,14:45:22,15:07:36,[],['48']
25,16,15:17:55,19:00:00,[],[]
