user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,[20],"[10, 14]",11.0,17.04,00:18:36,1
1,"[121, 120]","[2, 0, 9]",17.9,34.354,00:30:35,2
2,"[20, 10]","[11, 4, 6]",24.7,19.513,00:23:30,2
3,"[21, 20]","[4, 0, 14]",6.0,34.016,00:23:31,1
4,[20],"[11, 14]",2.0,11.077,00:13:04,1
5,"[120, 21, 10]","[14, 0, 4, 5]",12.9,37.627,00:29:14,2
6,"[21, 120]","[3, 0, 14]",26.1,24.785,00:28:46,2
7,[20],"[12, 14]",2.0,6.72,00:08:43,1
8,[120],"[4, 10]",2.0,5.911,00:07:53,1
9,[120],"[10, 13]",2.0,17.021,00:19:00,1
10,[10],"[4, 5]",2.0,3.692,00:05:40,1
11,"[21, 120]","[3, 0, 11]",7.8,33.815,00:24:01,2
12,-,-,-,-,00:24:28,1
13,[21],"[4, 3]",2.0,9.231,00:11:13,1
14,"[10, 121]","[6, 4, 0]",13.0,35.208,00:38:42,2
15,[120],"[8, 12]",6.7,20.641,00:18:30,1
16,[120],"[4, 12]",2.0,15.774,00:17:45,1
17,"[21, 20]","[1, 4, 10]",4.0,26.218,00:30:13,2
18,"[10, 120]","[5, 4, 0]",27.1,29.686,00:33:40,2
19,"[21, 110]","[3, 4, 5]",4.0,12.923,00:16:54,2
20,"[121, 120]","[1, 0, 12]",5.8,20.038,00:24:01,2
21,-,-,-,-,00:20:07,2
22,"[120, 21]","[8, 4, 3]",19.0,22.154,00:26:08,2
23,"[20, 21]","[11, 0, 1]",9.2,29.022,00:27:08,2
24,[120],"[11, 8]",2.0,13.723,00:15:43,1
25,"[121, 120]","[1, 0, 12]",4.0,20.038,00:24:01,2
26,[110],"[8, 6]",2.0,7.209,00:09:12,1
27,"[121, 20]","[2, 0, 12]",25.4,26.079,00:29:15,2
28,"[20, 10]","[13, 4, 6]",18.1,31.202,00:33:08,2
29,[20],"[13, 0]",2.0,11.154,00:13:08,1
30,"[120, 121]","[14, 0, 2]",9.2,19.671,00:23:21,2
31,[20],"[13, 12]",2.0,6.72,00:08:43,1
32,"[10, 21]","[5, 4, 1]",25.9,24.0,00:28:00,2
33,-,-,-,-,00:13:49,1
34,[20],"[12, 14]",2.0,6.72,00:08:43,1
35,"[120, 110]","[14, 4, 8]",4.0,34.473,00:25:08,1
36,[120],"[14, 4]",2.0,21.549,00:23:31,1
37,[20],"[14, 10]",2.0,16.615,00:18:36,1
38,[120],"[10, 12]",2.0,10.32,00:12:19,1
39,"[21, 10]","[3, 4, 5]",4.6,12.923,00:16:54,2
40,"[121, 20]","[1, 4, 11]",7.5,31.112,00:27:08,2
41,"[121, 120]","[3, 0, 12]",12.3,31.115,00:29:00,2
42,-,-,-,-,00:24:28,1
43,[121],"[4, 1]",2.0,20.308,00:22:17,1
44,[120],"[12, 0]",2.0,13.846,00:15:50,1
45,"[20, 21]","[13, 0, 2]",9.2,22.884,00:26:34,2
46,"[121, 20]","[3, 0, 14]",20.1,24.897,00:28:46,2
47,[21],"[4, 3]",2.0,9.231,00:11:13,1
48,"[121, 20]","[1, 0, 10]",4.0,28.384,00:30:13,2
49,[120],"[0, 11]",7.6,18.817,00:18:58,1
