number,stop ID,arrival time,departure time,pick up users,drop of users
1,28,07:00:00,08:23:46,[],[]
2,18,08:32:59,08:35:00,['29'],[]
3,16,08:41:39,08:45:00,['7'],[]
4,0,08:51:27,09:11:47,"['22', '20']","['7', '29']"
5,17,09:20:17,09:24:18,[],"['20', '22']"
6,18,09:27:59,09:30:00,['2'],[]
7,19,09:32:46,09:34:46,[],['2']
8,17,09:41:13,09:50:00,['11'],[]
9,0,09:58:30,10:10:00,['21'],['11']
10,15,10:12:46,10:14:46,['37'],['21']
11,20,10:28:49,10:48:53,[],['37']
12,18,10:54:25,10:56:26,['13'],[]
13,0,11:07:59,11:10:00,['16'],['13']
14,17,11:18:30,11:27:27,[],['16']
15,28,11:40:22,19:00:00,[],[]
