number,stop ID,arrival time,departure time,pick up users,drop of users
1,28,07:00:00,09:47:29,[],[]
2,0,09:47:29,09:49:29,"['13', '19']",[]
3,22,10:01:20,10:03:20,[],['19']
4,24,10:12:21,10:14:21,[],['13']
5,0,10:35:13,10:39:32,"['5', '18']",[]
6,23,10:54:54,10:56:55,[],['18']
7,24,11:02:27,11:04:27,[],['5']
8,0,11:25:19,11:49:11,['15'],[]
9,22,12:01:02,12:16:15,[],['15']
10,24,12:25:16,13:06:02,"['16', '7']",[]
11,0,13:26:54,13:32:28,['6'],"['16', '7']"
12,21,13:41:01,13:51:45,[],['6']
13,28,14:00:18,19:00:00,[],[]
