number,stop ID,arrival time,departure time,pick up users,drop of users
1,28,07:00:00,07:53:11,[],[]
2,5,08:07:59,08:10:00,['0'],[]
3,1,08:20:34,08:22:34,[],['0']
4,5,08:33:08,09:25:00,['2'],[]
5,4,09:30:42,09:32:42,['19'],[]
6,3,09:36:09,09:38:10,[],['2']
7,0,09:47:28,09:49:29,[],['19']
8,5,10:04:17,10:12:40,['5'],[]
9,3,10:18:34,10:20:35,[],['5']
10,4,10:24:02,11:04:23,"['17', '9']",[]
11,3,11:07:50,11:09:52,[],['17']
12,2,11:13:19,11:20:00,['1'],['9']
13,3,11:23:27,11:25:27,[],['1']
14,4,11:28:54,11:35:04,"['12', '15']",[]
15,0,11:47:10,11:49:11,[],"['12', '15']"
16,3,11:58:29,12:28:04,['10'],[]
17,2,12:31:31,12:33:32,[],['10']
18,0,12:40:39,13:31:04,['7'],[]
19,4,13:43:10,13:45:10,[],['7']
20,28,13:57:16,19:00:00,[],[]
