number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,08:10:46,[],[]
2,5,08:20:00,08:22:00,['60'],[]
3,4,08:25:42,10:12:01,"['12', '4']",['60']
4,6,10:20:43,10:32:00,['27'],"['12', '4']"
5,7,10:34:46,10:37:00,"['65', '71']",[]
6,8,10:42:23,10:44:23,['49'],"['65', '27', '71']"
7,4,10:57:18,10:59:18,[],['49']
8,7,11:10:27,11:36:47,"['32', '57']",[]
9,8,11:42:10,11:44:10,[],"['32', '57']"
10,7,11:49:33,11:51:33,['45'],[]
11,6,11:54:19,11:56:19,['61'],[]
12,4,12:05:01,12:30:00,['76'],"['61', '45']"
13,7,12:41:09,12:52:00,['0'],['76']
14,6,12:54:46,12:56:46,[],['0']
15,4,13:05:28,14:02:00,"['36', '69', '6', '64']",[]
16,5,14:05:42,14:07:42,[],['69']
17,8,14:16:56,14:23:51,[],"['36', '6', '64']"
18,5,14:33:05,15:07:00,['42'],[]
19,7,15:14:56,15:47:00,['68'],['42']
20,8,15:52:23,15:58:14,[],['68']
21,4,16:11:09,16:13:09,['39'],[]
22,5,16:16:51,16:18:51,[],['39']
23,8,16:28:05,19:00:00,[],[]
