number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:36:06,[],[]
2,4,08:50:00,08:52:00,['11'],[]
3,6,08:55:51,08:57:51,[],['11']
4,20,09:03:36,09:05:36,['43'],[]
5,6,09:11:21,09:24:00,"['93', '67', '60']",[]
6,5,09:26:34,09:28:34,[],['93']
7,0,09:43:34,09:49:46,['34'],"['67', '60', '43']"
8,2,09:55:13,09:57:13,['57'],[]
9,3,10:02:40,10:12:00,"['6', '40']",[]
10,6,10:19:43,10:21:43,[],"['6', '40']"
11,19,10:24:35,10:26:35,[],['34']
12,20,10:29:27,10:33:06,[],['57']
13,6,10:38:51,10:40:51,['21'],[]
14,20,10:46:36,11:42:00,['75'],['21']
15,6,11:47:45,11:49:45,[],['75']
16,20,11:55:30,12:22:00,['13'],[]
17,19,12:24:52,12:27:45,['70'],[]
18,6,12:30:37,12:32:37,[],['13']
19,4,12:36:28,12:38:28,[],['70']
20,3,12:42:19,13:22:00,['49'],[]
21,6,13:29:43,13:31:43,[],['49']
22,19,13:34:35,13:36:35,['51'],[]
23,18,13:38:24,13:40:24,[],['51']
24,4,13:46:57,14:20:12,['36'],[]
25,1,14:30:00,14:32:00,['99'],['36']
26,0,14:36:38,14:40:22,['29'],['99']
27,1,14:45:00,14:47:00,['98'],[]
28,3,14:53:26,14:57:00,['88'],[]
29,4,15:00:51,15:02:51,[],['29']
30,6,15:06:42,15:08:42,['82'],['98']
31,17,15:11:34,15:27:59,[],['88']
32,18,15:30:33,15:57:00,['46'],['82']
33,6,15:59:52,16:01:52,[],['46']
34,19,16:04:44,16:27:00,['83'],[]
35,6,16:29:52,16:34:59,['50'],['83']
36,20,16:40:44,16:42:44,[],['50']
37,5,16:50:00,16:52:00,['80'],[]
38,0,17:07:00,19:00:00,[],['80']
