number,stop ID,arrival time,departure time,pick up users,drop of users
1,16,07:00:00,07:34:50,[],[]
2,14,07:57:59,08:00:00,['4'],[]
3,11,08:11:04,08:25:00,['21'],['4']
4,10,08:30:32,08:32:32,[],['21']
5,11,08:38:04,08:45:30,['0'],[]
6,13,08:57:10,09:05:00,['28'],[]
7,0,09:16:09,09:23:50,['10'],"['28', '0']"
8,14,09:31:46,09:33:47,['1'],[]
9,13,09:37:28,09:50:00,['22'],['10']
10,11,10:01:40,10:03:40,[],['1']
11,4,10:14:28,10:16:28,['9'],['22']
12,11,10:27:16,10:40:00,['11'],['9']
13,12,10:44:58,10:46:58,[],['11']
14,8,11:03:28,11:05:29,['8'],[]
15,13,11:27:25,11:43:58,[],['8']
16,16,12:05:54,19:00:00,[],[]
