user ID,used buses,used transfer points,waiting time,ride time
0,[20],"[11, 0]",9.8,22.83
1,[20],"[14, 11]",14.5,15.368
2,"[10, 21]","[5, 4, 1]",25.9,24.0
3,"[120, 110]","[12, 4, 5]",18.9,19.466
4,[20],"[14, 11]",2.0,11.077
5,[10],"[5, 7]",2.0,7.941
6,[121],"[0, 1]",2.0,6.192
7,[120],"[14, 0]",2.0,7.941
8,"[10, 20]","[7, 8, 13]",12.1,27.324
9,"[110, 20]","[5, 4, 11]",18.5,14.497
10,"[121, 20]","[3, 0, 13]",6.0,28.477
11,[20],"[11, 12]",2.0,4.971
12,[21],"[1, 4]",15.9,20.308
13,"[121, 120]","[0, 4, 10]",13.2,31.905
14,"[121, 10]","[2, 4, 5]",13.3,18.462
15,[110],"[4, 7]",6.0,12.372
16,"[121, 120]","[1, 0, 8]",16.9,38.932
17,"[120, 110]","[11, 8, 5]",4.0,22.953
18,[120],"[10, 13]",2.0,17.021
19,[120],"[14, 11]",2.0,11.077
20,-,-,-,-
21,[20],"[11, 10]",2.0,5.538
22,"[20, 10]","[13, 4, 6]",22.6,32.083
23,"[121, 10]","[0, 4, 7]",19.9,38.559
24,[21],"[3, 4]",2.0,9.231
25,[10],"[7, 8]",2.0,5.382
26,"[21, 110]","[3, 4, 6]",21.7,18.834
27,[21],"[0, 4]",2.0,25.994
28,"[20, 121]","[13, 0, 1]",9.7,17.346
29,[120],"[0, 12]",2.0,13.846
