number,stop ID,arrival time,departure time,pick up users,drop of users
1,26,07:00:00,09:16:01,[],[]
2,3,09:43:23,09:45:24,['12'],[]
3,0,10:12:46,10:14:46,['19'],['12']
4,2,10:33:19,10:47:44,[],['19']
5,4,11:11:44,11:13:44,['39'],[]
6,0,11:55:58,12:04:30,[],['39']
7,4,12:46:44,13:13:00,['43'],[]
8,3,13:28:00,13:30:00,['34'],['43']
9,1,13:48:00,13:54:59,['54'],['34']
10,0,14:05:02,14:10:02,['14'],['54']
11,1,14:20:05,14:22:07,[],['14']
12,0,14:32:10,14:34:10,"['18', '4']",[]
13,1,14:44:13,14:46:54,[],"['18', '4']"
14,26,14:56:57,19:00:00,[],[]
