user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,"[64, 9]","[27, 13, 8]",24.0,16.92,20.92,2
1,"[9, 18]","[13, 3, 5]",26.0,22.6,26.58,2
2,"[18, 19]","[1, 3, 9]",19.1,14.53,18.53,2
3,-,-,-,-,35.8,4
4,"[14, 18]","[16, 4, 3]",7.7,7.18,11.2,2
5,"[14, 8, 9]","[18, 4, 3, 9]",24.9,20.18,26.08,3
6,-,-,-,-,29.02,2
7,"[18, 4]","[1, 4, 16]",22.8,14.12,18.12,2
8,-,-,-,-,27.05,2
9,-,-,-,-,25.55,3
10,-,-,-,-,37.42,4
11,-,-,-,-,33.97,3
12,[18],"[2, 5]",4.0,9.38,9.83,1
13,-,-,-,-,37.42,4
14,-,-,-,-,22.85,3
15,-,-,-,-,28.23,2
16,-,-,-,-,19.5,2
17,-,-,-,-,46.87,2
18,"[92, 19]","[21, 0, 7]",4.0,12.02,16.03,2
19,-,-,-,-,34.77,3
20,-,-,-,-,43.52,4
21,[4],"[15, 19]",18.6,15.62,17.25,1
22,"[18, 14]","[1, 4, 18]",6.0,19.38,23.38,2
23,-,-,-,-,15.92,1
24,[64],"[25, 13]",4.0,8.42,8.57,1
25,-,-,-,-,22.08,1
26,"[4, 18, 19]","[15, 4, 3, 11]",27.0,21.92,26.93,3
27,[92],"[22, 21]",2.0,3.53,5.53,1
28,-,-,-,-,21.52,3
29,[14],"[17, 16]",4.0,8.62,10.57,1
30,-,-,-,-,32.7,3
31,-,-,-,-,35.15,3
32,-,-,-,-,38.05,3
33,-,-,-,-,24.82,2
34,"[64, 19]","[12, 13, 8]",4.0,15.3,19.3,2
35,"[18, 4]","[5, 4, 14]",23.0,13.6,17.62,2
36,[64],"[12, 13]",2.0,2.77,4.77,1
37,-,-,-,-,25.6,3
38,-,-,-,-,34.95,3
39,-,-,-,-,32.0,2
40,-,-,-,-,27.05,2
41,"[8, 9]","[6, 3, 10]",20.0,19.48,19.5,2
42,"[4, 8]","[17, 4, 3]",4.0,8.35,12.37,2
43,-,-,-,-,16.47,2
44,[8],"[2, 4]",2.0,6.92,8.92,1
45,[8],"[1, 5]",4.0,12.83,12.57,1
46,"[8, 4]","[6, 4, 19]",4.0,15.15,19.15,2
47,-,-,-,-,28.17,2
48,-,-,-,-,43.52,4
49,"[19, 64]","[11, 13, 12]",4.0,8.48,12.48,2
50,"[14, 18, 19]","[16, 4, 3, 10]",15.8,17.3,22.98,3
51,-,-,-,-,35.13,3
52,-,-,-,-,38.25,4
53,[92],"[23, 22]",2.0,3.53,5.53,1
54,-,-,-,-,19.35,1
55,-,-,-,-,17.05,2
56,-,-,-,-,22.37,1
57,[8],"[1, 3]",2.0,6.92,8.92,1
58,"[8, 9]","[4, 3, 10]",6.0,13.57,17.25,2
59,-,-,-,-,30.52,3
