number,stop ID,arrival time,departure time,pick up users,drop of users
1,28,07:00:00,08:16:46,[],[]
2,1,08:22:59,08:25:00,['10'],[]
3,3,08:31:55,08:56:44,['12'],['10']
4,4,09:00:11,09:02:11,['13'],['12']
5,5,09:07:53,09:10:00,['8'],['13']
6,4,09:15:42,09:17:42,['3'],['8']
7,3,09:21:09,09:24:37,['7'],['3']
8,4,09:28:04,09:30:05,[],['7']
9,3,09:33:32,09:35:33,['18'],[]
10,2,09:39:00,09:41:01,[],['18']
11,3,09:44:28,09:46:28,['16'],[]
12,5,09:52:22,09:54:23,[],['16']
13,3,10:00:17,10:02:18,['15'],[]
14,4,10:05:45,10:31:00,['1'],['15']
15,3,10:34:27,10:40:11,['14'],['1']
16,6,10:45:53,10:47:54,[],['14']
17,5,10:48:35,10:55:00,['5'],[]
18,4,11:00:42,11:02:42,[],['5']
19,3,11:06:09,11:10:11,['6'],[]
20,4,11:13:38,11:15:39,[],['6']
21,0,11:27:45,11:29:46,['19'],[]
22,2,11:36:53,11:38:53,[],['19']
23,28,11:46:00,19:00:00,[],[]
