number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,08:53:35,[],[]
2,16,09:02:59,09:05:00,['6'],[]
3,0,09:14:24,09:16:24,[],['6']
4,15,09:25:23,09:27:24,['29'],[]
5,4,09:33:46,09:39:23,['33'],['29']
6,16,09:43:06,09:52:08,[],['33']
7,14,09:56:33,09:58:34,['20'],[]
8,16,10:02:59,10:05:00,['86'],[]
9,4,10:08:43,10:10:43,"['34', '67']",['20']
10,17,10:15:36,10:22:15,[],"['67', '34']"
11,19,10:27:14,10:35:55,[],['86']
12,18,10:37:59,10:39:59,['89'],[]
13,4,10:48:59,10:55:49,['70'],['89']
14,17,11:00:42,11:05:00,['46'],['70']
15,18,11:09:12,11:11:12,[],['46']
16,20,11:16:14,11:30:00,['87'],[]
17,4,11:43:54,11:49:16,"['40', '4']",[]
18,16,11:52:59,11:55:00,['26'],['40']
19,15,11:57:46,11:59:46,[],['4']
20,14,12:03:13,12:05:13,['81'],"['87', '26']"
21,0,12:10:45,12:12:46,['30'],['81']
22,14,12:18:18,12:23:33,[],['30']
23,16,12:27:58,12:29:59,['2'],[]
24,4,12:33:42,12:51:43,"['23', '9', '80', '18']",['2']
25,17,12:56:36,12:58:37,[],"['23', '9', '80']"
26,20,13:07:51,13:30:00,['21'],['18']
27,4,13:43:54,13:45:54,"['73', '66']",['21']
28,19,13:55:08,14:03:39,[],"['73', '66']"
29,21,14:20:59,19:00:00,[],[]
