user ID,used buses,used transfer points,waiting time,ride time
0,[28],"[0, 6]",10.2,18.026
1,"[18, 19]","[6, 3, 11]",23.0,17.684
2,"[24, 18]","[16, 4, 5]",21.0,9.437
3,[14],"[20, 16]",19.0,17.875
4,"[28, 24]","[5, 4, 15]",12.6,12.206
5,[29],"[0, 10]",4.0,19.519
6,[24],"[16, 0]",2.0,9.416
7,[29],"[11, 0]",4.0,20.391
8,"[29, 18]","[13, 3, 5]",13.7,22.701
9,"[19, 18, 24]","[13, 3, 4, 17]",10.9,25.03
10,"[18, 14]","[1, 4, 20]",8.9,24.3
11,[18],"[5, 2]",4.0,9.377
12,"[28, 14]","[6, 4, 19]",18.0,16.289
13,"[29, 14]","[13, 0, 16]",16.4,35.516
14,"[18, 29]","[4, 0, 7]",4.0,15.572
15,[19],"[8, 11]",2.0,6.923
16,"[18, 14]","[2, 4, 16]",6.0,10.651
17,"[14, 18, 19]","[17, 4, 3, 13]",28.0,25.604
18,"[18, 24]","[0, 4, 20]",12.3,30.747
19,"[18, 19]","[5, 3, 10]",7.8,18.961
20,"[24, 28]","[14, 4, 3]",6.0,11.623
21,"[24, 18]","[20, 4, 2]",8.5,20.838
22,"[18, 14]","[5, 4, 17]",4.0,10.604
23,"[29, 18, 24]","[12, 3, 4, 17]",28.6,25.03
24,"[28, 19]","[6, 3, 12]",10.3,23.167
25,"[14, 29]","[20, 0, 8]",12.0,36.41
26,[24],"[16, 14]",4.0,6.231
27,[29],"[0, 12]",6.0,26.946
28,"[19, 18]","[8, 3, 1]",4.0,11.077
29,"[24, 18, 29]","[15, 4, 3, 10]",19.7,19.635
30,"[19, 18, 24]","[13, 3, 0, 14]",18.8,31.525
31,-,-,-,-
32,-,-,-,-
33,"[28, 24]","[1, 4, 16]",4.0,14.113
34,"[18, 24]","[1, 4, 17]",7.9,15.28
35,"[19, 28]","[13, 3, 0]",19.0,28.775
36,[18],"[5, 3]",2.0,5.915
37,[29],"[10, 13]",2.0,7.456
38,"[18, 19]","[1, 3, 8]",6.0,11.077
39,"[18, 19]","[2, 3, 8]",4.0,7.615
40,"[28, 24]","[5, 4, 16]",10.5,9.437
41,"[14, 28]","[20, 4, 6]",22.5,19.83
42,-,-,-,-
43,[19],"[13, 11]",2.0,5.709
44,[28],"[5, 1]",4.0,16.094
45,-,-,-,-
46,[24],"[17, 18]",2.0,4.211
47,[18],"[5, 1]",8.0,16.094
48,"[14, 28, 19]","[17, 4, 3, 12]",28.6,25.03
49,-,-,-,-
50,[29],"[13, 12]",2.0,2.769
51,-,-,-,-
52,"[18, 29]","[5, 3, 13]",19.5,28.653
53,[29],"[8, 7]",2.0,10.946
54,-,-,-,-
55,"[29, 18, 14]","[12, 3, 4, 19]",27.6,31.252
56,[14],"[14, 15]",2.0,3.462
57,"[29, 28]","[13, 3, 6]",21.2,25.151
58,"[29, 18]","[12, 3, 5]",22.3,25.863
59,"[19, 28]","[8, 3, 2]",4.0,7.615
60,-,-,-,-
61,[19],"[9, 0]",4.0,17.734
62,[28],"[1, 0]",2.0,6.231
63,"[28, 19]","[5, 3, 10]",23.6,15.706
64,-,-,-,-
65,"[28, 19]","[1, 3, 13]",4.0,23.596
66,"[19, 18, 24]","[10, 3, 4, 19]",20.8,22.561
67,"[28, 24]","[5, 4, 17]",17.0,10.604
68,-,-,-,-
69,-,-,-,-
70,"[19, 18, 24]","[8, 3, 4, 17]",25.2,12.511
71,[29],"[0, 7]",2.0,3.462
72,-,-,-,-
73,"[19, 18, 24]","[12, 3, 4, 19]",22.8,29.484
74,[28],"[2, 1]",2.0,3.462
75,"[14, 18, 19]","[19, 4, 3, 13]",28.4,29.371
76,"[18, 29]","[4, 3, 12]",15.5,20.175
77,"[14, 18]","[18, 4, 6]",15.3,15.508
78,"[29, 18, 14]","[8, 3, 4, 16]",22.9,11.344
79,-,-,-,-
80,[24],"[4, 17]",2.0,4.895
81,"[24, 18]","[14, 0, 1]",18.0,11.769
82,[28],"[3, 5]",2.0,5.915
83,"[28, 19]","[6, 3, 11]",8.3,17.458
84,"[19, 18, 14]","[12, 3, 4, 16]",28.3,23.882
85,[19],"[7, 0]",2.0,3.462
86,[24],"[16, 19]",10.6,13.616
87,[24],"[20, 14]",11.3,23.874
88,"[29, 18, 14]","[10, 3, 4, 18]",23.6,22.252
89,"[24, 28]","[18, 4, 6]",23.3,14.915
