number,stop ID,arrival time,departure time,pick up users,drop of users
1,22,07:00:00,08:33:21,[],[]
2,15,08:37:59,08:40:00,['82'],[]
3,0,08:57:17,09:05:00,['8'],['82']
4,7,09:14:47,09:16:47,['42'],['8']
5,10,09:21:25,09:23:25,[],['42']
6,16,09:32:02,09:34:03,['20'],[]
7,6,09:35:52,09:38:55,"['65', '45']",['20']
8,10,09:49:16,09:51:17,[],['45']
9,7,09:55:55,09:57:55,[],['65']
10,11,10:06:02,10:09:52,['5'],[]
11,7,10:17:59,10:20:00,['11'],['5']
12,6,10:31:38,10:33:38,[],['11']
13,11,10:46:21,10:48:24,['55'],[]
14,7,10:56:31,10:58:32,[],['55']
15,8,11:02:23,11:04:23,['72'],[]
16,9,11:05:40,11:07:40,[],['72']
17,6,11:19:09,11:21:10,"['70', '89']",[]
18,16,11:22:59,11:25:00,['69'],[]
19,12,11:33:37,11:35:47,['63'],['69']
20,11,11:39:38,11:41:38,[],['89']
21,9,11:45:41,11:47:42,[],['63']
22,8,11:48:59,11:50:59,[],['70']
23,0,12:04:24,12:06:24,['14'],[]
24,7,12:16:11,12:18:12,[],['14']
25,0,12:27:59,12:30:00,['26'],[]
26,14,12:49:06,13:58:05,['29'],['26']
27,0,14:17:11,14:19:12,[],['29']
28,7,14:28:59,14:35:00,['3'],[]
29,11,14:43:07,14:45:07,[],['3']
30,6,14:57:50,15:00:33,['46'],[]
31,11,15:13:16,15:15:17,['56'],['46']
32,6,15:28:00,15:30:01,[],['56']
33,12,15:40:22,15:42:23,['60'],[]
34,13,15:44:57,15:46:57,['78'],[]
35,15,15:52:05,15:54:05,[],['60']
36,6,15:58:43,16:00:44,['30'],['78']
37,11,16:13:27,16:15:27,[],['30']
38,9,16:19:30,16:44:44,['44'],[]
39,6,16:56:13,16:59:52,"['24', '62']",['44']
40,12,17:10:13,17:12:14,['88'],['62']
41,10,17:17:41,17:19:41,[],['88']
42,9,17:20:58,17:22:58,[],['24']
43,22,17:34:27,19:00:00,[],[]
