number,stop ID,arrival time,departure time,pick up users,drop of users
1,22,07:00:00,07:51:04,[],[]
2,14,07:57:59,08:00:00,['61'],[]
3,16,08:05:18,08:07:18,[],['61']
4,11,08:18:12,08:25:38,['0'],[]
5,9,08:29:41,08:31:42,[],['0']
6,8,08:32:59,08:35:00,['17'],[]
7,9,08:36:17,08:38:17,['52'],['17']
8,10,08:39:34,08:43:17,[],['52']
9,7,08:47:55,08:50:00,['41'],[]
10,9,08:54:03,09:00:00,['39'],[]
11,6,09:11:29,09:18:09,"['79', '40']","['39', '41']"
12,11,09:30:52,09:32:53,[],['79']
13,10,09:36:44,09:44:59,['68'],['40']
14,14,09:51:32,09:59:13,"['66', '6']",[]
15,15,10:01:47,10:03:47,[],['6']
16,6,10:08:25,10:10:26,['64'],"['66', '68']"
17,9,10:21:55,10:23:56,[],['64']
18,11,10:27:59,10:30:00,"['76', '85']",[]
19,16,10:40:54,10:50:11,[],['85']
20,6,10:52:00,10:54:01,"['49', '25', '23']",['76']
21,15,10:58:39,11:00:39,['59'],[]
22,14,11:03:13,11:05:13,[],['59']
23,13,11:07:47,11:09:47,[],['23']
24,11,11:16:12,11:18:13,[],['25']
25,8,11:22:51,11:28:05,[],['49']
26,0,11:41:30,11:46:14,['1'],[]
27,16,12:02:59,12:05:00,['67'],[]
28,6,12:06:49,13:15:00,"['12', '2']","['67', '1']"
29,12,13:25:21,13:28:17,[],['12']
30,9,13:34:42,13:36:42,[],['2']
31,8,13:37:59,13:40:00,['33'],[]
32,9,13:41:17,13:43:17,['48'],[]
33,16,13:53:04,13:55:04,[],['33']
34,6,13:56:53,14:02:49,['58'],['48']
35,15,14:07:27,14:14:40,[],['58']
36,6,14:19:18,14:21:18,['77'],[]
37,16,14:23:07,14:25:07,[],['77']
38,15,14:27:59,14:30:00,"['31', '87']",[]
39,6,14:34:38,14:37:38,[],"['31', '87']"
40,12,14:47:59,14:50:00,['50'],[]
41,13,14:52:34,14:54:34,[],['50']
42,6,15:03:55,15:05:55,"['43', '47', '35']",[]
43,14,15:12:50,15:14:51,[],['47']
44,12,15:18:29,15:20:29,[],['43']
45,8,15:27:58,15:46:42,['7'],['35']
46,9,15:47:59,15:50:00,['54'],[]
47,10,15:51:17,15:54:43,['18'],[]
48,11,15:58:34,16:00:34,['84'],[]
49,13,16:06:59,16:09:00,[],"['54', '18']"
50,6,16:18:21,16:20:22,[],"['84', '7']"
51,15,16:25:00,16:55:00,"['38', '21']",[]
52,10,17:01:33,17:06:26,[],"['38', '21']"
53,15,17:12:59,17:15:00,['13'],[]
54,6,17:19:38,17:21:38,[],['13']
55,22,17:21:38,19:00:00,[],[]
